,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.006,0.574,-0.515,3.762
1,0.053,0.006,-0.537,0.596,3.674
2,0.053,0.006,-0.537,0.596,3.756
3,0.053,0.0,-0.543,0.596,3.839
4,0.053,0.006,-0.537,0.596,3.922
5,0.217,0.006,-0.373,0.596,4.004
6,0.217,0.006,-0.373,0.596,4.061
7,0.217,0.006,-0.373,0.596,4.119
8,0.053,0.006,-0.537,0.596,4.176
9,0.053,0.006,-0.537,0.596,4.258
10,0.053,0.006,-0.537,0.596,4.34
11,0.053,0.006,-0.537,0.596,4.423
12,0.217,0.006,-0.373,0.596,4.505
13,0.217,0.006,-0.373,0.596,4.562
14,0.053,0.006,-0.537,0.596,4.619
15,0.053,0.006,-0.537,0.596,4.702
16,0.053,0.006,-0.537,0.596,4.784
17,0.053,0.0,-0.543,0.596,4.866
18,0.053,0.006,-0.537,0.596,4.949
19,0.053,0.006,-0.537,0.596,5.032
20,0.217,0.006,-0.373,0.596,5.114
21,0.217,0.006,-0.373,0.596,5.171
22,0.053,0.006,-0.537,0.596,5.228
23,0.053,0.006,-0.537,0.596,5.311
24,0.053,0.006,-0.537,0.596,5.393
25,0.053,0.006,-0.537,0.596,5.475
26,0.053,0.006,-0.537,0.596,5.558
27,0.053,0.006,-0.537,0.596,5.64
28,0.217,0.006,-0.373,0.596,5.722
29,0.217,0.006,-0.373,0.596,5.779
30,0.053,0.006,-0.537,0.596,5.837
31,0.053,0.0,-0.543,0.596,5.919
32,0.053,0.006,-0.537,0.596,6.002
33,0.053,0.006,-0.537,0.596,6.085
34,0.053,0.006,-0.537,0.596,6.167
35,0.053,0.006,-0.537,0.596,6.249
36,0.053,0.006,-0.537,0.596,6.331
37,0.217,0.006,-0.373,0.596,6.414
38,0.217,0.006,-0.373,0.596,6.471
39,0.217,0.006,-0.373,0.596,6.528
40,0.053,0.006,-0.537,0.596,6.585
41,0.053,0.0,-0.543,0.596,6.668
42,0.053,0.006,-0.537,0.596,6.751
43,0.053,0.006,-0.537,0.596,6.833
44,0.217,0.006,-0.373,0.596,6.915
45,0.27699999999999997,0.006,-0.313,0.596,6.973
46,0.337,0.006,-0.253,0.596,7.021
47,0.293,0.0,-0.303,0.596,7.059
48,0.353,0.006,-0.237,0.596,7.106
49,0.363,0.006,-0.227,0.596,7.142
50,0.423,0.006,-0.167,0.596,7.177
51,0.423,0.006,-0.167,0.596,7.202
52,0.38299999999999995,0.0,-0.213,0.596,7.228
53,0.547,0.006,-0.043,0.596,7.261
54,0.48700000000000004,0.006,-0.103,0.596,7.267
55,0.263,0.006,-0.327,0.596,7.283
56,0.17300000000000001,0.006,-0.417,0.596,7.333
57,0.113,0.0,-0.483,0.596,7.397
58,0.349,0.006,-0.241,0.596,7.471
59,0.299,0.006,-0.291,0.596,7.508
60,0.46299999999999997,0.006,-0.127,0.596,7.553
61,0.46299999999999997,0.006,-0.127,0.596,7.572
62,0.239,0.006,-0.351,0.596,7.591
63,0.239,0.0,-0.357,0.596,7.645
64,3.05,0.006,2.214,0.842,7.7
65,2.99,0.006,2.154,0.842,7.361
66,0.34299999999999997,0.006,-0.493,0.842,7.03
67,0.34299999999999997,0.006,-0.493,0.842,7.106
68,0.355,0.0,-0.487,0.842,7.182
69,0.191,0.006,-0.645,0.842,7.256
70,0.191,0.006,-0.645,0.842,7.355
71,2.9419999999999997,0.006,2.106,0.842,7.454
72,3.0780000000000003,0.006,2.242,0.842,7.131
73,0.217,0.0,-0.625,0.842,6.788
74,0.217,0.006,-0.619,0.842,6.883
75,0.053,0.006,-0.783,0.842,6.978
76,0.053,0.006,-0.783,0.842,7.099
77,0.053,0.006,-0.783,0.842,7.219
78,0.053,0.006,-0.783,0.842,7.339
79,0.053,0.0,-0.789,0.842,7.459
80,0.053,0.006,-0.783,0.842,7.58
81,3.0780000000000003,0.006,1.38,1.704,7.7
82,3.0780000000000003,0.006,1.38,1.704,7.488
83,0.327,0.006,-1.371,1.704,7.277
84,0.315,0.0,-1.389,1.704,7.487
85,3.29,0.006,1.589,1.707,7.7
86,12.209000000000001,0.006,3.0,9.215,7.456
87,0.249,0.006,-1.452,1.707,6.996
88,0.18899999999999997,0.006,-1.512,1.707,7.219
89,0.364,0.0,-1.343,1.707,7.451
90,2.369,0.006,0.668,1.707,7.657
91,3.115,0.006,1.414,1.707,7.554
92,3.125,0.006,1.424,1.707,7.337
93,0.366,0.006,-1.335,1.707,7.119
94,0.326,0.582,-0.799,1.707,7.323
95,3.077,3.708,3.0,3.785,7.446
96,3.2489999999999997,3.702,3.0,3.951,6.986
97,0.5379999999999999,3.6959999999999997,2.527,1.707,6.526
98,0.314,3.69,2.297,1.707,6.138
99,0.414,3.69,2.397,1.707,5.786
100,1.686,3.69,3.0,2.376,5.418
101,0.488,3.684,2.465,1.707,4.958
102,0.71,3.684,2.687,1.707,4.58
103,0.649,3.684,2.626,1.707,4.168
104,0.649,3.684,2.626,1.707,3.766
105,0.649,3.684,2.626,1.707,3.363
106,0.425,3.678,2.396,1.707,2.96
107,0.485,3.4139999999999997,2.192,1.707,2.593
108,0.485,2.0279999999999996,0.806,1.707,2.257
109,3.236,0.378,1.907,1.707,2.133
110,3.264,0.006,1.563,1.707,1.84
111,0.573,0.006,-1.128,1.707,1.601
112,0.526,0.006,-1.175,1.707,1.774
113,0.42200000000000004,0.006,-1.279,1.707,1.954
114,0.312,0.006,-1.389,1.707,2.15
115,0.312,0.0,-1.395,1.707,2.363
116,0.344,0.006,-1.357,1.707,2.576
117,0.37200000000000005,0.006,-1.329,1.707,2.784
118,3.2739999999999996,0.006,1.573,1.707,2.988
119,3.2260000000000004,0.006,1.525,1.707,2.747
120,0.311,0.006,-1.39,1.707,2.513
121,0.257,0.006,-1.444,1.707,2.726
122,0.457,0.006,-1.244,1.707,2.947
123,0.405,0.006,-1.296,1.707,3.138
124,3.102,0.006,1.401,1.707,3.337
125,3.514,0.006,1.813,1.707,3.122
126,0.7509999999999999,0.006,-0.95,1.707,2.844
127,0.903,0.006,-0.798,1.707,2.989
128,0.843,0.0,-0.864,1.707,3.112
129,0.753,0.006,-0.948,1.707,3.244
130,0.593,0.006,-1.108,1.707,3.389
131,0.68,0.006,-1.021,1.707,3.559
132,3.409,0.006,1.708,1.707,3.716
133,3.3560000000000003,0.006,1.655,1.707,3.454
134,0.379,0.006,-1.322,1.707,3.2
135,0.507,0.006,-1.194,1.707,3.403
136,3.378,0.006,1.677,1.707,3.586
137,3.4410000000000003,0.006,1.74,1.707,3.328
138,0.763,0.006,-0.938,1.707,3.062
139,0.825,0.006,-0.876,1.707,3.205
140,0.9490000000000001,0.006,-0.752,1.707,3.34
141,0.8340000000000001,0.0,-0.873,1.707,3.455
142,0.57,0.006,-1.131,1.707,3.589
143,0.67,0.006,0.574,0.102,3.762
