,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.006,0.093,-0.039,3.836
1,0.048,0.006,-0.387,0.441,3.822
2,0.048,0.006,-0.387,0.441,3.881
3,0.048,0.006,-0.387,0.441,3.94
4,0.21899999999999997,0.006,-0.216,0.441,4.0
5,0.21899999999999997,0.006,-0.216,0.441,4.033
6,0.21899999999999997,0.006,-0.216,0.441,4.066
7,0.048,0.006,-0.387,0.441,4.099
8,0.048,0.0,-0.393,0.441,4.158
9,0.048,0.006,-0.387,0.441,4.218
10,0.048,0.006,-0.387,0.441,4.278
11,0.048,0.006,-0.387,0.441,4.337
12,0.048,0.006,-0.387,0.441,4.396
13,0.21899999999999997,0.006,-0.216,0.441,4.456
14,0.21899999999999997,0.006,-0.216,0.441,4.489
15,0.048,0.006,-0.387,0.441,4.522
16,0.048,0.006,-0.387,0.441,4.581
17,0.048,0.006,-0.387,0.441,4.641
18,0.048,0.006,-0.387,0.441,4.7
19,0.048,0.006,-0.387,0.441,4.759
20,0.21899999999999997,0.006,-0.216,0.441,4.819
21,0.21899999999999997,0.006,-0.216,0.441,4.852
22,0.048,0.0,-0.393,0.441,4.885
23,0.048,0.006,-0.387,0.441,4.945
24,0.048,0.006,-0.387,0.441,5.004
25,0.048,0.006,-0.387,0.441,5.064
26,0.21899999999999997,0.006,-0.216,0.441,5.123
27,0.21899999999999997,0.006,-0.216,0.441,5.156
28,0.21899999999999997,0.006,-0.216,0.441,5.189
29,0.048,0.006,-0.387,0.441,5.222
30,0.048,0.006,-0.387,0.441,5.282
31,0.048,0.006,-0.387,0.441,5.341
32,0.048,0.006,-0.387,0.441,5.4
33,0.048,0.006,-0.387,0.441,5.46
34,0.048,0.006,-0.387,0.441,5.519
35,0.21899999999999997,0.006,-0.216,0.441,5.578
36,0.21899999999999997,0.006,-0.216,0.441,5.611
37,0.048,0.0,-0.393,0.441,5.644
38,0.048,0.006,-0.387,0.441,5.705
39,0.048,0.006,-0.387,0.441,5.764
40,0.048,0.006,-0.387,0.441,5.823
41,0.048,0.006,-0.387,0.441,5.883
42,0.21899999999999997,0.006,-0.216,0.441,5.942
43,0.21899999999999997,0.006,-0.216,0.441,5.975
44,0.048,0.006,-0.387,0.441,6.008
45,0.048,0.006,-0.387,0.441,6.068
46,0.048,0.006,-0.387,0.441,6.127
47,0.048,0.006,-0.387,0.441,6.186
48,2.271,0.006,1.836,0.441,6.246
49,0.132,0.006,-0.303,0.441,5.964
50,0.22899999999999998,0.006,-0.206,0.441,6.01
51,0.508,0.0,0.067,0.441,6.042
52,0.408,0.006,-0.027,0.441,6.032
53,0.368,0.006,-0.067,0.441,6.036
54,0.17,0.006,-0.265,0.441,6.046
55,0.161,0.006,-0.274,0.441,6.087
56,0.245,0.006,-0.19,0.441,6.129
57,0.161,0.006,-0.274,0.441,6.158
58,0.048,0.006,-0.387,0.441,6.2
59,0.21899999999999997,0.006,-0.216,0.441,6.259
60,0.21899999999999997,0.006,-0.216,0.441,6.292
61,0.048,0.006,-0.387,0.441,6.325
62,0.048,0.006,-0.387,0.441,6.385
63,0.048,0.006,-0.387,0.441,6.444
64,0.048,0.0,-0.393,0.441,6.503
65,0.048,0.006,-0.387,0.441,6.564
66,0.048,0.006,-0.387,0.441,6.623
67,0.21899999999999997,0.006,-0.216,0.441,6.682
68,0.21899999999999997,0.006,-0.216,0.441,6.715
69,0.048,0.006,-0.387,0.441,6.748
70,0.048,0.006,-0.387,0.441,6.808
71,0.048,0.006,-0.387,0.441,6.867
72,0.048,0.006,-0.387,0.441,6.926
73,0.048,0.006,-0.387,0.441,6.986
74,0.048,0.006,-0.387,0.441,7.045
75,0.048,0.006,-0.387,0.441,7.104
76,0.048,0.0,-0.393,0.441,7.164
77,0.048,0.006,-0.387,0.441,7.224
78,0.21899999999999997,0.006,-0.216,0.441,7.283
79,0.21899999999999997,0.006,-0.216,0.441,7.316
80,0.048,0.006,-0.387,0.441,7.349
81,0.048,0.006,-0.387,0.441,7.409
82,0.061,0.0,-0.38,0.441,7.468
83,0.061,0.006,-0.374,0.441,7.526
84,0.048,0.006,-0.387,0.441,7.584
85,0.21899999999999997,0.006,-0.216,0.441,7.643
86,0.27899999999999997,0.006,-0.156,0.441,7.676
87,3.01,0.0,2.326,0.684,7.7
88,2.839,0.006,2.161,0.684,7.343
89,2.779,0.006,2.101,0.684,7.012
90,2.779,0.006,2.101,0.684,6.69
91,2.779,0.006,2.101,0.684,6.368
92,2.95,0.0,2.266,0.684,6.046
93,0.21899999999999997,0.006,-0.459,0.684,5.698
94,0.048,0.006,-0.63,0.684,5.769
95,0.048,0.006,-0.63,0.684,5.865
96,0.048,0.006,-0.63,0.684,5.962
97,0.048,0.006,-0.63,0.684,6.058
98,0.048,0.0,-0.636,0.684,6.155
99,0.21899999999999997,0.006,-0.459,0.684,6.253
100,0.21899999999999997,0.006,-0.459,0.684,6.323
101,0.048,0.006,-0.63,0.684,6.393
102,0.048,0.006,-0.63,0.684,6.49
103,0.048,0.0,-0.636,0.684,6.587
104,0.048,0.006,-0.63,0.684,6.684
105,0.048,0.006,-0.63,0.684,6.781
106,0.048,0.006,-0.63,0.684,6.877
107,0.21899999999999997,0.006,-0.459,0.684,6.974
108,0.21899999999999997,0.0,-0.465,0.684,7.044
109,0.21899999999999997,0.006,-0.459,0.684,7.116
110,0.048,0.006,-0.63,0.684,7.186
111,0.048,0.006,-0.63,0.684,7.283
112,0.14800000000000002,0.006,-0.53,0.684,7.379
113,0.24,0.0,-0.444,0.684,7.46
114,0.21899999999999997,0.006,-0.459,0.684,7.529
115,0.311,0.006,-0.367,0.684,7.599
116,0.386,0.006,-0.292,0.684,7.655
117,2.859,0.006,1.945,0.92,7.7
118,2.8989999999999996,0.0,1.979,0.92,7.402
119,3.299,0.006,2.385,0.92,7.098
120,1.1079999999999999,0.006,0.194,0.92,6.733
121,1.1079999999999999,0.006,0.194,0.92,6.703
122,1.379,0.006,0.465,0.92,6.673
123,1.012,0.0,0.092,0.92,6.602
124,0.221,0.006,-0.693,0.92,6.588
125,0.221,0.006,-0.693,0.92,6.694
126,0.161,0.006,-0.753,0.92,6.801
127,0.253,0.006,-0.661,0.92,6.916
128,0.409,0.006,-0.505,0.92,7.018
129,0.376,0.0,-0.544,0.92,7.095
130,0.375,0.006,-0.539,0.92,7.179
131,0.435,0.006,-0.479,0.92,7.261
132,0.948,0.006,0.034,0.92,7.335
133,1.148,0.006,0.234,0.92,7.33
134,1.128,0.0,0.208,0.92,7.294
135,1.08,1.368,1.528,0.92,7.262
136,1.251,3.708,3.0,1.959,7.028
137,1.072,3.702,3.0,1.774,6.568
138,0.888,3.702,3.0,1.59,6.108
139,0.731,3.69,3.0,1.421,5.648
140,0.716,3.6959999999999997,3.0,1.412,5.188
141,0.768,3.684,3.0,1.452,4.728
142,0.048,3.69,2.818,0.92,4.268
143,0.048,3.684,0.093,3.639,3.836
