,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.0,0.301,-0.253,3.804
1,0.048,0.006,-0.288,0.342,3.758
2,0.048,0.006,-0.288,0.342,3.802
3,0.048,0.006,-0.288,0.342,3.846
4,0.048,0.006,-0.288,0.342,3.89
5,0.048,0.006,-0.288,0.342,3.935
6,0.048,0.006,-0.288,0.342,3.979
7,0.048,0.006,-0.288,0.342,4.023
8,0.048,0.006,-0.288,0.342,4.067
9,0.048,0.006,-0.288,0.342,4.111
10,0.048,0.006,-0.288,0.342,4.156
11,0.048,0.006,-0.288,0.342,4.2
12,0.048,0.006,-0.288,0.342,4.244
13,0.048,0.0,-0.294,0.342,4.288
14,0.048,0.006,-0.288,0.342,4.333
15,0.048,0.006,-0.288,0.342,4.378
16,0.048,0.006,-0.288,0.342,4.422
17,0.048,0.006,-0.288,0.342,4.466
18,0.048,0.006,-0.288,0.342,4.51
19,0.048,0.006,-0.288,0.342,4.555
20,0.048,0.006,-0.288,0.342,4.599
21,0.048,0.006,-0.288,0.342,4.643
22,0.048,0.006,-0.288,0.342,4.687
23,0.048,0.006,-0.288,0.342,4.731
24,0.048,0.006,-0.288,0.342,4.776
25,0.048,0.006,-0.288,0.342,4.82
26,0.048,0.006,-0.288,0.342,4.864
27,0.048,0.0,-0.294,0.342,4.908
28,0.048,0.006,-0.288,0.342,4.953
29,0.14800000000000002,0.006,-0.188,0.342,4.998
30,0.14800000000000002,0.006,-0.188,0.342,5.026
31,0.174,0.006,-0.162,0.342,5.055
32,0.048,0.006,-0.288,0.342,5.08
33,0.048,0.0,-0.294,0.342,5.124
34,0.048,0.006,-0.288,0.342,5.17
35,0.048,0.006,-0.288,0.342,5.214
36,0.048,0.006,-0.288,0.342,5.258
37,0.048,0.006,-0.288,0.342,5.302
38,0.048,0.0,-0.294,0.342,5.346
39,0.048,0.006,-0.288,0.342,5.392
40,0.048,0.006,-0.288,0.342,5.436
41,0.048,0.006,-0.288,0.342,5.48
42,0.048,0.006,-0.288,0.342,5.524
43,0.048,0.0,-0.294,0.342,5.568
44,0.048,0.006,-0.288,0.342,5.614
45,0.048,0.006,-0.288,0.342,5.658
46,0.048,0.006,-0.288,0.342,5.702
47,0.048,0.006,-0.288,0.342,5.746
48,0.048,0.0,-0.294,0.342,5.79
49,0.048,0.006,-0.288,0.342,5.836
50,0.048,0.006,-0.288,0.342,5.88
51,0.048,0.006,-0.288,0.342,5.924
52,0.048,0.006,-0.288,0.342,5.968
53,0.048,0.006,-0.288,0.342,6.012
54,0.048,0.0,-0.294,0.342,6.057
55,0.048,0.006,-0.288,0.342,6.102
56,0.048,0.006,-0.288,0.342,6.146
57,0.048,0.006,-0.288,0.342,6.19
58,0.048,0.006,-0.288,0.342,6.234
59,0.048,0.0,-0.294,0.342,6.279
60,0.048,0.006,-0.288,0.342,6.324
61,0.048,0.006,-0.288,0.342,6.368
62,0.048,0.006,-0.288,0.342,6.412
63,0.048,0.006,-0.288,0.342,6.456
64,0.048,0.0,-0.294,0.342,6.501
65,0.048,0.006,-0.288,0.342,6.546
66,0.048,0.006,-0.288,0.342,6.59
67,0.048,0.006,-0.288,0.342,6.634
68,0.048,0.006,-0.288,0.342,6.678
69,0.048,0.0,-0.294,0.342,6.723
70,0.048,0.006,-0.288,0.342,6.768
71,0.048,0.006,-0.288,0.342,6.812
72,0.048,0.006,-0.288,0.342,6.856
73,0.048,0.006,-0.288,0.342,6.9
74,0.048,0.0,-0.294,0.342,6.945
75,0.048,0.006,-0.288,0.342,6.99
76,0.048,0.006,-0.288,0.342,7.034
77,0.048,0.006,-0.288,0.342,7.078
78,0.048,0.006,-0.288,0.342,7.122
79,0.048,0.006,-0.288,0.342,7.167
80,0.048,0.0,-0.294,0.342,7.211
81,0.048,0.006,-0.288,0.342,7.256
82,0.048,0.006,-0.288,0.342,7.3
83,0.048,0.006,-0.288,0.342,7.344
84,0.048,0.006,-0.288,0.342,7.389
85,0.048,0.0,-0.294,0.342,7.433
86,0.048,0.006,-0.288,0.342,7.478
87,0.048,0.006,-0.288,0.342,7.522
88,0.048,0.006,-0.288,0.342,7.566
89,0.048,0.006,-0.288,0.342,7.611
90,0.048,0.0,-0.294,0.342,7.655
91,0.048,2.766,1.876,0.938,7.7
92,0.048,3.702,2.812,0.938,7.412
93,0.048,3.6959999999999997,2.806,0.938,6.981
94,0.048,3.6959999999999997,2.806,0.938,6.551
95,0.048,3.6959999999999997,2.806,0.938,6.12
96,0.048,3.69,2.8,0.938,5.69
97,0.048,3.69,2.8,0.938,5.261
98,0.048,3.69,2.8,0.938,4.831
99,0.048,3.69,2.8,0.938,4.402
100,0.048,3.684,2.794,0.938,3.973
101,0.048,3.684,2.794,0.938,3.544
102,0.355,3.684,3.0,1.039,3.116
103,0.585,3.564,3.0,1.149,2.656
104,0.585,2.262,1.909,0.938,2.196
105,0.585,0.8759999999999999,0.523,0.938,1.903
106,0.519,0.006,-0.413,0.938,1.823
107,0.519,0.006,-0.413,0.938,1.886
108,0.519,0.006,-0.413,0.938,1.949
109,0.593,0.006,-0.339,0.938,2.013
110,1.567,0.006,0.635,0.938,2.065
111,1.567,0.006,0.635,0.938,1.967
112,1.6269999999999998,0.006,0.695,0.938,1.87
113,0.508,0.006,-0.424,0.938,1.763
114,0.474,0.0,-0.464,0.938,1.828
115,0.474,0.006,-0.458,0.938,1.899
116,0.574,0.006,-0.358,0.938,1.969
117,0.665,0.006,-0.267,0.938,2.024
118,0.725,0.006,-0.207,0.938,2.065
119,0.79,0.006,-0.142,0.938,2.097
120,0.72,0.006,-0.212,0.938,2.119
121,0.629,0.006,-0.303,0.938,2.151
122,0.604,0.006,-0.328,0.938,2.197
123,0.439,0.006,-0.493,0.938,2.248
124,0.349,0.006,-0.583,0.938,2.323
125,0.509,0.006,-0.423,0.938,2.413
126,0.52,0.006,-0.412,0.938,2.477
127,0.46,0.006,-0.472,0.938,2.54
