,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.043,0.006,-0.246,0.295,3.888
1,0.043,0.006,-0.727,0.776,3.926
2,0.043,0.006,-0.727,0.776,4.037
3,0.213,0.006,-0.557,0.776,4.149
4,0.213,0.006,-0.557,0.776,4.234
5,0.043,0.006,-0.727,0.776,4.319
6,0.201,0.006,-0.569,0.776,4.431
7,0.387,0.0,-0.389,0.776,4.518
8,0.22899999999999998,0.006,-0.541,0.776,4.578
9,0.043,0.006,-0.727,0.776,4.661
10,0.043,0.006,-0.727,0.776,4.772
11,0.213,0.006,-0.557,0.776,4.884
12,0.043,0.006,-0.727,0.776,4.969
13,0.043,0.006,-0.727,0.776,5.081
14,0.043,0.006,-0.727,0.776,5.192
15,0.201,0.006,-0.569,0.776,5.304
16,0.387,0.006,-0.383,0.776,5.391
17,0.22899999999999998,0.006,-0.541,0.776,5.45
18,0.22899999999999998,0.006,-0.541,0.776,5.533
19,0.213,0.006,-0.557,0.776,5.616
20,0.043,0.006,-0.727,0.776,5.702
21,0.043,0.0,-0.733,0.776,5.813
22,0.043,0.006,-0.727,0.776,5.925
23,0.043,0.006,-0.727,0.776,6.037
24,0.22899999999999998,0.006,-0.541,0.776,6.148
25,0.22899999999999998,0.006,-0.541,0.776,6.231
26,0.39899999999999997,0.006,-0.371,0.776,6.314
27,0.213,0.006,-0.557,0.776,6.371
28,0.201,0.006,-0.569,0.776,6.457
29,0.201,0.006,-0.569,0.776,6.544
30,0.043,0.006,-0.727,0.776,6.631
31,0.043,0.006,-0.727,0.776,6.743
32,0.043,0.006,-0.727,0.776,6.854
33,0.043,0.006,-0.727,0.776,6.966
34,0.39899999999999997,0.006,-0.371,0.776,7.078
35,0.387,0.0,-0.389,0.776,7.134
36,0.201,0.006,-0.569,0.776,7.194
37,0.043,0.006,-0.727,0.776,7.281
38,0.043,0.006,-0.727,0.776,7.393
39,0.14800000000000002,0.006,-0.622,0.776,7.504
40,2.931,0.006,2.161,0.776,7.6
41,3.057,0.006,2.287,0.776,7.269
42,0.48100000000000004,0.006,-0.289,0.776,6.918
43,0.537,0.0,-0.239,0.776,6.962
44,0.379,0.006,-0.391,0.776,6.999
45,0.46,0.006,-0.31,0.776,7.059
46,0.29100000000000004,0.006,-0.479,0.776,7.107
47,3.285,0.006,2.515,0.776,7.18
