,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.006,-0.382,0.441,3.909
1,0.053,0.006,-0.382,0.441,3.967
2,0.053,0.006,-0.382,0.441,4.026
3,0.053,0.006,-0.382,0.441,4.085
4,0.053,0.006,-0.382,0.441,4.143
5,0.053,0.006,-0.382,0.441,4.202
6,0.053,0.006,-0.382,0.441,4.26
7,0.053,0.006,-0.382,0.441,4.319
8,0.053,0.006,-0.382,0.441,4.378
9,0.152,0.006,-0.283,0.441,4.436
10,0.152,0.006,-0.283,0.441,4.48
11,0.053,0.0,-0.388,0.441,4.523
12,0.053,0.006,-0.382,0.441,4.583
13,0.053,0.006,-0.382,0.441,4.642
14,0.053,0.006,-0.382,0.441,4.7
15,0.053,0.006,-0.382,0.441,4.759
16,0.053,0.006,-0.382,0.441,4.817
17,0.152,0.006,-0.283,0.441,4.876
18,0.152,0.006,-0.283,0.441,4.92
19,0.053,0.006,-0.382,0.441,4.963
20,0.053,0.006,-0.382,0.441,5.022
21,0.053,0.006,-0.382,0.441,5.08
22,0.053,0.006,-0.382,0.441,5.139
23,0.152,0.006,-0.283,0.441,5.198
24,0.152,0.006,-0.283,0.441,5.241
25,0.053,0.0,-0.388,0.441,5.285
26,0.053,0.006,-0.382,0.441,5.344
27,0.053,0.006,-0.382,0.441,5.403
28,0.053,0.006,-0.382,0.441,5.461
29,0.053,0.006,-0.382,0.441,5.52
30,0.152,0.006,-0.283,0.441,5.579
31,0.152,0.006,-0.283,0.441,5.622
32,0.053,0.006,-0.382,0.441,5.666
33,0.053,0.006,-0.382,0.441,5.724
34,0.053,0.006,-0.382,0.441,5.783
35,0.053,0.006,-0.382,0.441,5.841
36,0.053,0.006,-0.382,0.441,5.9
37,0.053,0.006,-0.382,0.441,5.959
38,0.053,0.006,-0.382,0.441,6.017
39,0.053,0.0,-0.388,0.441,6.076
40,0.053,0.006,-0.382,0.441,6.136
41,0.053,0.006,-0.382,0.441,6.194
