,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.006,-0.232,0.291,3.886
1,0.053,0.006,-0.232,0.291,3.921
2,0.053,0.006,-0.232,0.291,3.957
3,0.053,0.006,-0.232,0.291,3.992
4,0.053,0.0,-0.238,0.291,4.028
5,0.053,0.006,-0.232,0.291,4.065
6,0.053,0.006,-0.232,0.291,4.1
7,0.053,0.006,-0.232,0.291,4.136
8,0.259,0.006,-0.026,0.291,4.171
9,0.053,0.0,-0.238,0.291,4.175
10,0.053,0.006,-0.232,0.291,4.212
11,0.053,0.006,-0.232,0.291,4.247
12,0.053,0.006,-0.232,0.291,4.283
13,0.053,0.006,-0.232,0.291,4.319
14,0.053,0.0,-0.238,0.291,4.354
15,0.053,0.006,-0.232,0.291,4.391
16,0.259,0.006,-0.026,0.291,4.426
17,0.053,0.006,-0.232,0.291,4.43
18,0.053,0.006,-0.232,0.291,4.466
19,0.053,0.0,-0.238,0.291,4.502
20,0.053,0.006,-0.232,0.291,4.538
21,0.053,0.006,-0.232,0.291,4.574
22,0.053,0.006,-0.232,0.291,4.609
23,0.053,0.006,-0.232,0.291,4.645
24,0.259,0.006,-0.026,0.291,4.681
25,0.259,0.0,-0.032,0.291,4.685
26,0.053,0.006,-0.232,0.291,4.69
27,0.053,0.006,-0.232,0.291,4.725
28,0.213,0.006,-0.072,0.291,4.761
29,0.268,0.006,-0.017,0.291,4.772
30,0.268,0.0,-0.023,0.291,4.774
31,0.053,0.006,-0.232,0.291,4.778
32,0.053,0.006,-0.232,0.291,4.814
33,0.053,0.006,-0.232,0.291,4.849
34,0.259,0.006,-0.026,0.291,4.885
35,0.259,0.0,-0.032,0.291,4.889
36,0.053,0.006,-0.232,0.291,4.894
37,0.053,0.006,-0.232,0.291,4.929
38,0.053,0.006,-0.232,0.291,4.965
39,0.053,0.006,-0.232,0.291,5.001
40,0.053,0.006,-0.232,0.291,5.036
41,0.113,0.0,-0.178,0.291,5.072
42,0.053,0.006,-0.232,0.291,5.099
43,0.314,0.006,0.029,0.291,5.135
44,0.053,0.006,-0.232,0.291,5.13
45,0.053,0.006,-0.232,0.291,5.166
46,0.053,0.0,-0.238,0.291,5.202
47,0.053,0.006,-0.232,0.291,5.238
48,0.053,0.006,-0.232,0.291,5.274
49,0.053,0.006,-0.232,0.291,5.309
50,0.259,0.006,-0.026,0.291,5.345
51,0.053,0.0,-0.238,0.291,5.349
52,0.053,0.006,-0.232,0.291,5.385
53,0.053,0.006,-0.232,0.291,5.421
54,0.053,0.006,-0.232,0.291,5.457
55,0.053,0.006,-0.232,0.291,5.492
56,0.053,0.006,-0.232,0.291,5.528
57,0.053,0.0,-0.238,0.291,5.563
58,0.053,0.006,-0.232,0.291,5.6
59,0.053,0.006,-0.232,0.291,5.636
60,0.053,0.006,-0.232,0.291,5.671
61,0.053,0.006,-0.232,0.291,5.707
62,0.053,0.0,-0.238,0.291,5.742
63,0.053,0.006,-0.232,0.291,5.779
64,0.259,0.006,-0.026,0.291,5.814
65,0.053,0.006,-0.232,0.291,5.818
66,0.053,0.006,-0.232,0.291,5.854
67,0.053,0.0,-0.238,0.291,5.89
68,0.053,0.006,-0.232,0.291,5.926
69,0.17300000000000001,0.006,-0.112,0.291,5.962
70,0.273,0.006,-0.012,0.291,5.979
71,0.33299999999999996,0.006,0.048,0.291,5.981
72,0.644,0.0,0.353,0.291,5.974
73,0.568,0.006,0.283,0.291,5.919
74,0.373,0.006,0.088,0.291,5.876
75,0.247,0.006,-0.038,0.291,5.863
76,0.247,0.006,-0.038,0.291,5.868
77,0.247,0.006,-0.038,0.291,5.874
78,0.187,0.0,-0.104,0.291,5.88
79,0.39299999999999996,0.006,0.108,0.291,5.896
80,0.52,0.006,0.235,0.291,5.88
81,0.36,0.006,0.075,0.291,5.844
82,0.36,0.006,0.075,0.291,5.832
83,0.053,0.0,-0.238,0.291,5.821
84,0.34700000000000003,0.006,0.062,0.291,5.857
85,0.34700000000000003,0.006,0.062,0.291,5.848
86,0.34700000000000003,0.006,0.062,0.291,5.838
87,0.64,0.006,0.355,0.291,5.829
88,0.632,0.0,0.341,0.291,5.774
89,0.426,0.006,0.141,0.291,5.722
90,2.597,0.006,2.312,0.291,5.701
91,2.597,0.006,2.312,0.291,5.346
92,2.445,0.006,2.16,0.291,4.992
93,0.26,0.006,-0.025,0.291,4.66
94,0.293,0.0,0.002,0.291,4.664
95,0.579,0.006,0.294,0.291,4.664
96,0.473,0.006,0.188,0.291,4.619
97,0.408,0.006,0.123,0.291,4.59
98,0.588,0.006,0.303,0.291,4.571
99,0.433,0.0,0.142,0.291,4.525
100,0.313,0.006,0.028,0.291,4.503
101,0.24,0.006,-0.045,0.291,4.499
102,0.425,0.006,0.14,0.291,4.506
103,0.425,0.006,0.14,0.291,4.484
104,0.6859999999999999,0.0,0.395,0.291,4.463
105,0.7859999999999999,0.006,0.501,0.291,4.402
106,0.5529999999999999,0.006,0.268,0.291,4.326
107,0.5429999999999999,0.006,0.258,0.291,4.285
108,0.44799999999999995,0.006,0.163,0.291,4.245
109,0.7340000000000001,0.0,0.443,0.291,4.22
110,0.853,0.006,0.568,0.291,4.152
111,1.0590000000000002,0.006,0.774,0.291,4.065
112,1.0590000000000002,0.006,0.774,0.291,3.946
113,0.833,0.006,0.548,0.291,3.828
114,3.0439999999999996,0.006,2.759,0.291,3.744
115,0.638,0.0,0.347,0.291,3.321
116,0.505,0.006,0.22,0.291,3.268
117,0.512,0.006,0.227,0.291,3.234
118,0.5870000000000001,0.006,0.302,0.291,3.199
119,0.053,0.006,-0.232,0.291,3.153
120,0.053,0.0,-0.238,0.291,3.188
121,0.259,0.006,-0.026,0.291,3.225
122,0.053,0.006,-0.232,0.291,3.229
123,0.053,0.006,-0.232,0.291,3.265
124,0.053,0.006,-0.232,0.291,3.3
125,0.053,0.0,-0.238,0.291,3.336
126,0.053,0.006,-0.232,0.291,3.372
127,0.053,0.006,-0.232,0.291,3.408
128,0.053,0.006,-0.232,0.291,3.444
129,0.053,0.006,-0.232,0.291,3.479
130,0.053,0.0,-0.238,0.291,3.515
131,0.053,0.006,-0.232,0.291,3.551
132,0.259,0.006,-0.026,0.291,3.587
133,0.259,0.006,-0.026,0.291,3.591
134,0.053,0.006,-0.232,0.291,3.595
135,0.053,0.0,-0.238,0.291,3.631
136,0.053,0.006,-0.232,0.291,3.667
137,0.053,0.006,-0.232,0.291,3.703
138,0.053,0.006,-0.232,0.291,3.738
139,0.053,0.006,-0.232,0.291,3.774
140,0.053,0.0,-0.238,0.291,3.809
141,0.259,0.006,-0.026,0.291,3.846
142,0.053,0.006,-0.232,0.291,3.85
143,0.053,0.006,-0.232,0.291,3.886
