,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.048,0.006,0.259,-0.205,3.81
1,0.22699999999999998,0.006,-0.302,0.535,3.771
2,0.22699999999999998,0.006,-0.302,0.535,3.817
3,0.231,0.006,-0.298,0.535,3.863
4,0.048,0.006,-0.481,0.535,3.909
5,0.166,0.006,-0.363,0.535,3.983
6,0.166,0.006,-0.363,0.535,4.038
7,0.048,0.006,-0.481,0.535,4.094
8,0.22699999999999998,0.0,-0.308,0.535,4.168
9,0.22699999999999998,0.006,-0.302,0.535,4.215
10,0.22699999999999998,0.006,-0.302,0.535,4.261
11,0.231,0.006,-0.298,0.535,4.308
12,0.166,0.006,-0.363,0.535,4.353
13,0.048,0.006,-0.481,0.535,4.409
14,0.048,0.006,-0.481,0.535,4.483
15,0.048,0.006,-0.481,0.535,4.556
16,0.048,0.006,-0.481,0.535,4.63
17,0.048,0.006,-0.481,0.535,4.704
18,0.231,0.006,-0.298,0.535,4.778
19,0.048,0.006,-0.481,0.535,4.823
20,0.166,0.006,-0.363,0.535,4.897
21,0.345,0.0,-0.19,0.535,4.953
22,0.22699999999999998,0.006,-0.302,0.535,4.982
23,0.048,0.006,-0.481,0.535,5.028
24,0.048,0.006,-0.481,0.535,5.102
25,0.231,0.006,-0.298,0.535,5.176
26,0.048,0.006,-0.481,0.535,5.221
27,0.166,0.006,-0.363,0.535,5.295
28,0.166,0.006,-0.363,0.535,5.351
29,0.048,0.006,-0.481,0.535,5.406
30,0.22699999999999998,0.006,-0.302,0.535,5.48
31,0.22699999999999998,0.0,-0.308,0.535,5.526
32,0.048,0.006,-0.481,0.535,5.574
33,0.166,0.006,-0.363,0.535,5.647
34,0.349,0.006,-0.18,0.535,5.703
35,0.048,0.006,-0.481,0.535,5.73
36,0.048,0.0,-0.487,0.535,5.804
37,0.22699999999999998,0.006,-0.302,0.535,5.879
38,0.22699999999999998,0.006,-0.302,0.535,5.925
39,0.048,0.006,-0.481,0.535,5.971
40,0.048,0.006,-0.481,0.535,6.045
41,0.231,0.0,-0.304,0.535,6.119
42,0.166,0.006,-0.363,0.535,6.166
43,0.166,0.006,-0.363,0.535,6.221
44,0.22699999999999998,0.006,-0.302,0.535,6.277
45,0.22699999999999998,0.006,-0.302,0.535,6.323
46,0.22699999999999998,0.0,-0.308,0.535,6.369
47,0.048,0.006,-0.481,0.535,6.417
48,0.349,0.006,-0.18,0.535,6.49
49,0.349,0.006,-0.18,0.535,6.518
50,0.048,0.006,-0.481,0.535,6.546
51,0.048,0.0,-0.487,0.535,6.619
52,0.048,0.006,-0.481,0.535,6.694
53,0.22699999999999998,0.006,-0.302,0.535,6.768
54,0.22699999999999998,0.006,-0.302,0.535,6.814
55,0.048,0.006,-0.481,0.535,6.86
56,0.048,0.006,-0.481,0.535,6.934
57,0.231,0.0,-0.304,0.535,7.008
58,0.048,0.006,-0.481,0.535,7.054
59,0.166,0.006,-0.363,0.535,7.128
60,0.17600000000000002,0.006,-0.353,0.535,7.184
61,0.057999999999999996,0.006,-0.471,0.535,7.238
62,0.25,0.0,-0.285,0.535,7.31
63,0.25,0.006,-0.279,0.535,7.354
64,0.071,0.006,-0.458,0.535,7.397
65,0.166,0.006,-0.363,0.535,7.467
66,0.166,0.006,-0.363,0.535,7.522
67,0.231,0.0,-0.304,0.535,7.578
68,0.19399999999999998,0.006,-0.335,0.535,7.625
69,0.373,0.006,-0.156,0.535,7.676
70,2.8489999999999998,0.006,1.225,1.63,7.7
71,2.647,0.006,1.023,1.63,7.512
72,2.537,0.006,0.913,1.63,7.355
73,2.537,0.0,0.907,1.63,7.215
74,2.838,0.006,1.214,1.63,7.076
75,2.665,0.006,1.041,1.63,6.89
76,0.071,0.006,-1.553,1.63,6.73
77,0.171,0.006,-1.453,1.63,6.969
78,0.237,0.0,-1.393,1.63,7.191
79,0.265,1.308,-0.057,1.63,7.405
80,0.086,3.6959999999999997,2.152,1.63,7.414
81,0.086,0.43799999999999994,-1.106,1.63,7.084
82,0.076,0.006,-1.548,1.63,7.253
83,0.259,0.006,-1.365,1.63,7.491
84,2.077,0.006,0.301,1.782,7.7
85,0.086,1.458,-0.238,1.782,7.654
86,0.20600000000000002,3.6959999999999997,2.12,1.782,7.69
87,0.29600000000000004,3.69,2.204,1.782,7.365
88,0.29600000000000004,3.69,2.204,1.782,7.027
89,0.35700000000000004,3.684,2.259,1.782,6.69
90,0.54,3.684,2.442,1.782,6.343
91,0.53,3.684,2.432,1.782,5.969
92,0.155,3.678,2.051,1.782,5.596
93,0.048,3.684,1.95,1.782,5.281
94,0.048,3.678,1.944,1.782,4.983
95,0.048,3.684,1.95,1.782,4.684
96,0.14800000000000002,3.678,2.044,1.782,4.386
97,0.35100000000000003,3.678,2.247,1.782,4.072
98,0.55,3.54,2.308,1.782,3.728
99,0.525,0.006,-1.251,1.782,3.374
100,0.28600000000000003,0.006,-1.49,1.782,3.566
101,0.28800000000000003,0.0,-1.494,1.782,3.794
102,0.21,0.006,-1.566,1.782,4.023
103,0.39299999999999996,0.006,-1.383,1.782,4.263
104,0.424,0.006,-1.352,1.782,4.476
105,0.607,2.52,1.345,1.782,4.683
106,0.6859999999999999,3.6959999999999997,2.6,1.782,4.477
107,0.893,3.69,2.801,1.782,4.078
108,0.33799999999999997,3.69,2.246,1.782,3.649
109,0.373,3.684,2.275,1.782,3.304
110,0.17800000000000002,3.678,2.074,1.782,2.955
111,0.278,3.678,2.174,1.782,2.637
112,0.17800000000000002,3.684,2.08,1.782,2.304
113,4.957,3.678,3.0,5.635,1.985
114,4.897,3.678,3.0,5.575,1.525
115,2.7439999999999998,3.678,3.0,3.422,1.065
116,0.048,3.6719999999999997,1.938,1.782,0.605
117,0.048,3.588,1.854,1.782,0.308
118,0.048,1.8900000000000001,0.156,1.782,0.024
119,0.048,0.0,-1.227,1.275,-0.0
120,0.048,0.006,-1.221,1.275,0.188
121,0.166,0.006,-1.103,1.275,0.375
122,0.528,0.006,-0.741,1.275,0.544
123,0.22699999999999998,0.006,-1.042,1.275,0.658
124,0.048,0.006,-1.221,1.275,0.818
125,0.048,0.006,-1.221,1.275,1.005
126,0.048,0.006,-1.221,1.275,1.192
127,0.166,0.006,-1.103,1.275,1.379
128,0.166,0.006,-1.103,1.275,1.548
129,0.048,0.006,-1.221,1.275,1.717
130,0.22699999999999998,0.006,-1.042,1.275,1.904
131,0.36,0.006,-0.909,1.275,2.064
132,0.56,0.0,-0.715,1.275,2.203
133,0.7490000000000001,0.006,-0.52,1.275,2.313
134,0.44799999999999995,0.006,-0.821,1.275,2.393
135,0.428,0.006,-0.841,1.275,2.518
136,0.048,0.006,-1.221,1.275,2.647
137,0.22699999999999998,0.006,-1.042,1.275,2.835
138,0.22699999999999998,0.006,-1.042,1.275,2.994
139,0.166,0.006,-1.103,1.275,3.154
140,0.166,0.006,-1.103,1.275,3.323
141,0.231,0.006,-1.038,1.275,3.492
142,0.231,0.006,-1.038,1.275,3.651
143,0.048,0.006,0.259,-0.205,3.81
