,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.036000000000000004,0.006,-0.532,0.574,3.932
1,0.036000000000000004,0.006,-0.555,0.597,4.013
2,0.036000000000000004,0.006,-0.555,0.597,4.098
3,0.036000000000000004,0.0,-0.561,0.597,4.183
4,0.036000000000000004,0.006,-0.555,0.597,4.269
5,0.192,0.006,-0.399,0.597,4.354
6,0.192,0.006,-0.399,0.597,4.416
7,0.152,0.006,-0.439,0.597,4.477
8,0.152,0.006,-0.439,0.597,4.544
9,0.036000000000000004,0.006,-0.555,0.597,4.611
10,0.036000000000000004,0.006,-0.555,0.597,4.696
11,0.036000000000000004,0.006,-0.555,0.597,4.781
12,0.036000000000000004,0.006,-0.555,0.597,4.866
13,0.036000000000000004,0.006,-0.555,0.597,4.951
14,0.036000000000000004,0.006,-0.555,0.597,5.036
15,0.348,0.006,-0.243,0.597,5.122
16,0.348,0.0,-0.249,0.597,5.159
17,0.192,0.006,-0.399,0.597,5.197
18,0.126,0.006,-0.465,0.597,5.258
19,0.321,0.006,-0.27,0.597,5.329
20,0.311,0.006,-0.28,0.597,5.371
21,0.261,0.006,-0.33,0.597,5.414
22,0.24100000000000002,0.006,-0.35,0.597,5.464
23,0.23600000000000002,0.006,-0.355,0.597,5.518
24,0.192,0.006,-0.399,0.597,5.572
25,0.308,0.006,-0.283,0.597,5.633
26,0.152,0.006,-0.439,0.597,5.677
27,0.036000000000000004,0.006,-0.555,0.597,5.744
28,0.036000000000000004,0.006,-0.555,0.597,5.829
29,0.036000000000000004,0.006,-0.555,0.597,5.914
30,0.036000000000000004,0.0,-0.561,0.597,5.999
31,0.152,0.006,-0.439,0.597,6.085
32,0.152,0.006,-0.439,0.597,6.152
33,0.036000000000000004,0.006,-0.555,0.597,6.22
34,0.036000000000000004,0.006,-0.555,0.597,6.305
35,0.036000000000000004,0.006,-0.555,0.597,6.39
36,0.036000000000000004,0.006,-0.555,0.597,6.475
37,0.152,0.006,-0.439,0.597,6.56
38,0.036000000000000004,0.006,-0.555,0.597,6.627
39,0.192,0.006,-0.399,0.597,6.712
40,0.272,0.006,-0.319,0.597,6.773
41,0.11599999999999999,0.0,-0.481,0.597,6.822
