,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.052000000000000005,0.006,0.649,-0.591,3.75
1,0.052000000000000005,0.006,-0.473,0.531,3.651
2,0.052000000000000005,0.006,-0.473,0.531,3.724
3,0.052000000000000005,0.006,-0.473,0.531,3.796
4,0.052000000000000005,0.006,-0.473,0.531,3.869
5,0.052000000000000005,0.006,-0.473,0.531,3.941
6,0.052000000000000005,0.006,-0.473,0.531,4.014
7,0.052000000000000005,0.0,-0.479,0.531,4.086
8,0.374,0.006,-0.151,0.531,4.16
9,0.374,0.006,-0.151,0.531,4.183
10,0.052000000000000005,0.006,-0.473,0.531,4.206
11,0.052000000000000005,0.006,-0.473,0.531,4.279
12,0.052000000000000005,0.006,-0.473,0.531,4.351
13,0.052000000000000005,0.006,-0.473,0.531,4.424
14,0.052000000000000005,0.006,-0.473,0.531,4.496
15,0.374,0.006,-0.151,0.531,4.569
16,0.374,0.006,-0.151,0.531,4.592
17,0.052000000000000005,0.006,-0.473,0.531,4.615
18,0.052000000000000005,0.006,-0.473,0.531,4.688
19,0.052000000000000005,0.006,-0.473,0.531,4.76
20,0.052000000000000005,0.006,-0.473,0.531,4.833
21,0.052000000000000005,0.0,-0.479,0.531,4.905
22,0.374,0.006,-0.151,0.531,4.979
23,0.374,0.006,-0.151,0.531,5.002
24,0.228,0.006,-0.297,0.531,5.025
25,0.052000000000000005,0.006,-0.473,0.531,5.071
26,0.052000000000000005,0.006,-0.473,0.531,5.143
27,0.052000000000000005,0.006,-0.473,0.531,5.216
28,0.052000000000000005,0.006,-0.473,0.531,5.288
29,0.052000000000000005,0.006,-0.473,0.531,5.361
30,0.374,0.006,-0.151,0.531,5.434
31,0.374,0.006,-0.151,0.531,5.457
32,0.052000000000000005,0.006,-0.473,0.531,5.48
33,0.052000000000000005,0.006,-0.473,0.531,5.552
34,0.052000000000000005,0.006,-0.473,0.531,5.625
35,0.052000000000000005,0.006,-0.473,0.531,5.698
36,0.052000000000000005,0.0,-0.479,0.531,5.77
37,0.228,0.006,-0.297,0.531,5.844
38,0.228,0.006,-0.297,0.531,5.889
39,0.374,0.006,-0.151,0.531,5.935
40,0.198,0.006,-0.327,0.531,5.958
41,0.052000000000000005,0.006,-0.473,0.531,6.008
42,0.052000000000000005,0.006,-0.473,0.531,6.081
43,0.052000000000000005,0.0,-0.479,0.531,6.153
44,0.228,0.006,-0.297,0.531,6.227
45,0.478,0.006,-0.047,0.531,6.272
46,0.588,0.006,0.063,0.531,6.279
47,0.37200000000000005,0.006,-0.153,0.531,6.27
48,0.478,0.0,-0.053,0.531,6.293
49,0.39799999999999996,0.006,-0.127,0.531,6.301
50,0.382,0.006,-0.143,0.531,6.321
51,0.43700000000000006,0.006,-0.088,0.531,6.343
52,0.602,0.006,0.077,0.531,6.356
53,0.512,0.006,-0.013,0.531,6.345
54,0.49200000000000005,0.0,-0.039,0.531,6.347
55,0.43200000000000005,0.006,-0.093,0.531,6.353
56,0.43200000000000005,0.006,-0.093,0.531,6.367
57,0.392,0.006,-0.133,0.531,6.381
58,2.588,0.006,2.063,0.531,6.402
59,0.654,0.0,0.123,0.531,6.085
60,0.478,0.006,-0.047,0.531,6.066
61,0.332,0.006,-0.193,0.531,6.074
62,0.408,0.006,-0.117,0.531,6.103
63,0.368,0.006,-0.157,0.531,6.121
64,0.544,0.0,0.013,0.531,6.145
65,0.374,0.006,-0.151,0.531,6.143
66,0.374,0.006,-0.151,0.531,6.167
67,0.052000000000000005,0.006,-0.473,0.531,6.19
68,0.052000000000000005,0.006,-0.473,0.531,6.262
69,0.052000000000000005,0.006,-0.473,0.531,6.335
70,0.052000000000000005,0.0,-0.479,0.531,6.407
71,0.228,0.006,-0.297,0.531,6.481
72,0.228,0.006,-0.297,0.531,6.526
73,0.228,0.006,-0.297,0.531,6.572
74,0.052000000000000005,0.006,-0.473,0.531,6.618
75,0.052000000000000005,0.0,-0.479,0.531,6.69
76,0.052000000000000005,0.006,-0.473,0.531,6.764
77,0.052000000000000005,0.006,-0.473,0.531,6.836
78,0.052000000000000005,0.006,-0.473,0.531,6.909
79,0.228,0.006,-0.297,0.531,6.981
80,0.228,0.0,-0.303,0.531,7.027
81,0.052000000000000005,0.006,-0.473,0.531,7.073
82,0.052000000000000005,0.006,-0.473,0.531,7.146
83,0.314,0.006,-0.211,0.531,7.218
84,0.314,0.006,-0.211,0.531,7.251
85,0.344,0.0,-0.187,0.531,7.283
86,0.377,0.006,-0.148,0.531,7.312
87,0.377,0.006,-0.148,0.531,7.335
88,0.201,0.006,-0.324,0.531,7.357
89,0.201,0.006,-0.324,0.531,7.407
90,0.201,0.006,-0.324,0.531,7.457
91,0.201,0.0,-0.33,0.531,7.506
92,0.21,0.006,-0.315,0.531,7.557
93,0.532,0.006,0.007,0.531,7.605
94,0.532,0.006,0.007,0.531,7.604
95,0.21,0.006,-0.315,0.531,7.603
96,0.34,0.0,-0.191,0.531,7.651
97,0.4,0.006,-0.125,0.531,7.681
98,0.552,0.006,0.005,0.553,7.7
99,0.5429999999999999,0.006,-0.005,0.554,7.699
100,0.7490000000000001,0.006,-0.0,0.755,7.7
101,3.025,0.0,1.381,1.644,7.7
102,0.753,0.006,-0.885,1.644,7.488
103,1.0290000000000001,0.12,-0.495,1.644,7.624
