,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.043,0.0,-0.222,0.265,3.884
1,0.161,0.006,-0.576,0.743,3.918
2,0.161,0.006,-0.576,0.743,4.007
3,0.043,0.006,-0.694,0.743,4.095
4,0.043,0.006,-0.694,0.743,4.201
5,0.043,0.006,-0.694,0.743,4.308
6,0.043,0.0,-0.7,0.743,4.414
7,0.161,0.006,-0.576,0.743,4.522
8,0.161,0.006,-0.576,0.743,4.61
9,0.043,0.006,-0.694,0.743,4.699
10,0.043,0.006,-0.694,0.743,4.805
11,0.043,0.0,-0.7,0.743,4.912
12,0.043,0.006,-0.694,0.743,5.019
13,0.21600000000000003,0.006,-0.521,0.743,5.126
14,0.21600000000000003,0.006,-0.521,0.743,5.205
15,0.21600000000000003,0.006,-0.521,0.743,5.285
16,0.161,0.0,-0.582,0.743,5.365
17,0.161,0.006,-0.576,0.743,5.455
18,0.043,0.006,-0.694,0.743,5.543
19,0.043,0.006,-0.694,0.743,5.65
20,0.043,0.006,-0.694,0.743,5.756
21,0.043,0.006,-0.694,0.743,5.863
22,0.043,0.0,-0.7,0.743,5.969
23,0.33399999999999996,0.006,-0.403,0.743,6.076
24,0.33399999999999996,0.006,-0.403,0.743,6.138
25,0.043,0.006,-0.694,0.743,6.2
26,0.043,0.006,-0.694,0.743,6.307
27,0.043,0.0,-0.7,0.743,6.413
28,0.043,0.006,-0.694,0.743,6.521
29,0.21600000000000003,0.006,-0.521,0.743,6.627
30,0.33399999999999996,0.006,-0.403,0.743,6.707
31,0.33399999999999996,0.006,-0.403,0.743,6.769
32,0.043,0.0,-0.7,0.743,6.831
33,0.043,0.006,-0.694,0.743,6.938
34,0.043,0.006,-0.694,0.743,7.045
35,0.043,0.006,-0.694,0.743,7.151
36,0.14300000000000002,0.006,-0.594,0.743,7.258
37,0.35100000000000003,0.006,-0.386,0.743,7.349
38,0.35100000000000003,0.0,-0.392,0.743,7.408
39,0.19699999999999998,0.006,-0.54,0.743,7.468
40,0.23199999999999998,0.006,-0.505,0.743,7.551
41,0.272,0.006,-0.465,0.743,7.629
42,3.49,0.006,2.392,1.104,7.7
43,3.47,0.0,2.366,1.104,7.333
44,0.486,0.006,-0.612,1.104,6.971
45,0.527,0.006,-0.571,1.104,7.065
46,2.846,0.006,1.748,1.104,7.152
47,0.49700000000000005,0.006,-0.601,1.104,6.884
48,0.512,0.0,-0.592,1.104,6.976
49,3.92,0.006,2.822,1.104,7.067
50,3.813,0.006,2.715,1.104,6.635
51,10.37,0.006,3.0,7.376,6.218
52,3.4219999999999997,0.006,2.324,1.104,5.758
53,3.3739999999999997,0.006,2.276,1.104,5.402
54,0.23399999999999999,0.0,-0.87,1.104,5.053
55,3.123,0.006,2.025,1.104,5.187
56,3.2960000000000003,0.006,2.198,1.104,4.876
57,2.525,0.006,1.427,1.104,4.539
58,2.47,0.006,1.372,1.104,4.321
59,2.461,0.0,1.357,1.104,4.11
60,2.343,0.006,1.245,1.104,3.902
61,2.329,0.006,1.231,1.104,3.711
62,2.329,0.006,1.231,1.104,3.523
63,0.055,0.006,-1.043,1.104,3.334
64,0.33399999999999996,0.0,-0.77,1.104,3.494
65,0.33399999999999996,0.006,-0.764,1.104,3.612
66,0.043,0.006,-1.055,1.104,3.729
67,0.043,0.006,-1.055,1.104,3.891
68,0.043,0.006,-1.055,1.104,4.053
69,0.043,0.006,-1.055,1.104,4.215
70,0.161,0.0,-0.943,1.104,4.377
71,0.33399999999999996,0.006,-0.764,1.104,4.522
