,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.049,0.0,-0.171,0.22,3.876
1,0.049,0.006,-0.165,0.22,3.902
2,0.049,0.006,-0.165,0.22,3.928
3,0.049,0.006,-0.165,0.22,3.953
4,0.049,0.006,-0.165,0.22,3.978
5,0.049,0.0,-0.171,0.22,4.004
6,0.049,0.006,-0.165,0.22,4.03
7,0.049,0.006,-0.165,0.22,4.055
8,0.171,0.006,-0.043,0.22,4.081
9,0.171,0.006,-0.043,0.22,4.087
10,0.049,0.006,-0.165,0.22,4.094
11,0.21,0.0,-0.01,0.22,4.119
12,0.21,0.006,-0.004,0.22,4.121
13,0.049,0.006,-0.165,0.22,4.121
14,0.049,0.006,-0.165,0.22,4.147
15,0.171,0.006,-0.043,0.22,4.172
16,0.171,0.0,-0.049,0.22,4.179
17,0.049,0.006,-0.165,0.22,4.186
18,0.21,0.006,-0.004,0.22,4.212
19,0.21,0.006,-0.004,0.22,4.212
20,0.049,0.006,-0.165,0.22,4.213
21,0.049,0.0,-0.171,0.22,4.238
22,0.049,0.006,-0.165,0.22,4.264
23,0.049,0.006,-0.165,0.22,4.29
24,0.049,0.006,-0.165,0.22,4.315
25,0.049,0.006,-0.165,0.22,4.34
26,0.049,0.0,-0.171,0.22,4.366
27,0.171,0.006,-0.043,0.22,4.392
28,0.332,0.006,0.118,0.22,4.399
29,0.21,0.006,-0.004,0.22,4.381
30,0.049,0.006,-0.165,0.22,4.381
31,0.049,0.006,-0.165,0.22,4.407
32,0.049,0.0,-0.171,0.22,4.432
33,0.171,0.006,-0.043,0.22,4.458
34,0.171,0.006,-0.043,0.22,4.465
35,0.21,0.006,-0.004,0.22,4.471
36,0.21,0.006,-0.004,0.22,4.472
37,0.049,0.0,-0.171,0.22,4.473
38,0.049,0.006,-0.165,0.22,4.499
39,0.049,0.006,-0.165,0.22,4.524
40,0.049,0.006,-0.165,0.22,4.55
41,0.049,0.006,-0.165,0.22,4.575
42,0.049,0.0,-0.171,0.22,4.6
43,0.332,0.006,0.118,0.22,4.626
44,0.332,0.006,0.118,0.22,4.608
45,0.049,0.006,-0.165,0.22,4.59
46,0.049,0.006,-0.165,0.22,4.616
47,0.049,0.0,-0.171,0.22,4.641
48,0.049,0.006,-0.165,0.22,4.667
49,0.049,0.006,-0.165,0.22,4.693
50,0.049,0.006,-0.165,0.22,4.718
51,0.049,0.006,-0.165,0.22,4.743
52,0.171,0.0,-0.049,0.22,4.769
53,0.171,0.006,-0.043,0.22,4.776
54,0.049,0.006,-0.165,0.22,4.783
55,0.049,0.006,-0.165,0.22,4.808
56,0.21,0.006,-0.004,0.22,4.833
57,0.21,0.006,-0.004,0.22,4.834
58,0.049,0.0,-0.171,0.22,4.835
59,0.049,0.006,-0.165,0.22,4.861
60,0.049,0.006,-0.165,0.22,4.886
61,0.171,0.006,-0.043,0.22,4.912
62,0.171,0.006,-0.043,0.22,4.918
63,0.049,0.0,-0.171,0.22,4.925
64,0.21,0.006,-0.004,0.22,4.951
65,0.21,0.006,-0.004,0.22,4.952
66,0.049,0.006,-0.165,0.22,4.952
67,0.049,0.006,-0.165,0.22,4.978
68,0.171,0.0,-0.049,0.22,5.003
69,0.282,0.006,0.068,0.22,5.01
70,0.049,0.006,-0.165,0.22,5.0
71,0.21,0.006,-0.004,0.22,5.025
72,0.39,0.006,0.176,0.22,5.026
73,0.257,0.0,0.037,0.22,4.999
74,0.257,0.006,0.043,0.22,4.993
75,0.257,0.006,0.043,0.22,4.987
76,0.345,0.006,0.131,0.22,4.98
77,0.285,0.006,0.071,0.22,4.96
78,0.40700000000000003,0.0,0.187,0.22,4.949
79,0.568,0.006,0.354,0.22,4.921
80,0.418,0.006,0.204,0.22,4.866
81,0.257,0.006,0.043,0.22,4.835
82,0.257,0.006,0.043,0.22,4.829
83,0.257,0.006,0.043,0.22,4.822
84,0.257,0.0,0.037,0.22,4.816
85,0.397,0.006,0.183,0.22,4.81
86,0.5579999999999999,0.006,0.344,0.22,4.782
