,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.044000000000000004,0.006,0.438,-0.388,3.783
1,0.044000000000000004,0.006,-0.404,0.454,3.716
2,0.044000000000000004,0.0,-0.41,0.454,3.778
3,0.044000000000000004,0.006,-0.404,0.454,3.841
4,0.044000000000000004,0.006,-0.404,0.454,3.903
5,0.198,0.006,-0.25,0.454,3.965
6,0.198,0.006,-0.25,0.454,4.003
7,0.044000000000000004,0.0,-0.41,0.454,4.041
8,0.044000000000000004,0.006,-0.404,0.454,4.104
9,0.39299999999999996,0.006,-0.055,0.454,4.166
10,0.244,0.006,-0.204,0.454,4.175
11,0.141,0.006,-0.307,0.454,4.206
12,0.141,0.006,-0.307,0.454,4.253
13,0.044000000000000004,0.0,-0.41,0.454,4.3
14,0.044000000000000004,0.006,-0.404,0.454,4.363
15,0.198,0.006,-0.25,0.454,4.425
16,0.198,0.006,-0.25,0.454,4.464
17,0.39299999999999996,0.006,-0.055,0.454,4.502
18,0.39299999999999996,0.0,-0.061,0.454,4.51
19,0.044000000000000004,0.006,-0.404,0.454,4.52
20,0.044000000000000004,0.006,-0.404,0.454,4.582
21,0.044000000000000004,0.006,-0.404,0.454,4.644
22,0.141,0.006,-0.307,0.454,4.706
23,0.295,0.0,-0.159,0.454,4.753
24,0.39799999999999996,0.006,-0.05,0.454,4.777
25,0.39299999999999996,0.006,-0.055,0.454,4.785
26,0.244,0.006,-0.204,0.454,4.793
27,0.044000000000000004,0.006,-0.404,0.454,4.825
28,0.044000000000000004,0.006,-0.404,0.454,4.887
29,0.198,0.0,-0.256,0.454,4.949
30,0.295,0.006,-0.153,0.454,4.988
31,0.044000000000000004,0.006,-0.404,0.454,5.012
32,0.044000000000000004,0.006,-0.404,0.454,5.074
33,0.39299999999999996,0.006,-0.055,0.454,5.136
34,0.39299999999999996,0.0,-0.061,0.454,5.144
35,0.044000000000000004,0.006,-0.404,0.454,5.153
36,0.141,0.006,-0.307,0.454,5.215
37,0.141,0.006,-0.307,0.454,5.262
38,0.198,0.006,-0.25,0.454,5.31
39,0.198,0.0,-0.256,0.454,5.348
40,0.044000000000000004,0.006,-0.404,0.454,5.387
41,0.193,0.006,-0.255,0.454,5.449
42,0.044000000000000004,0.006,-0.404,0.454,5.488
43,0.044000000000000004,0.006,-0.404,0.454,5.55
44,0.244,0.0,-0.21,0.454,5.612
45,0.341,0.006,-0.107,0.454,5.645
46,0.198,0.006,-0.25,0.454,5.661
47,0.198,0.006,-0.25,0.454,5.699
48,0.193,0.006,-0.255,0.454,5.738
49,0.193,0.006,-0.255,0.454,5.777
50,0.141,0.0,-0.313,0.454,5.816
51,0.141,0.006,-0.307,0.454,5.864
52,0.244,0.006,-0.204,0.454,5.911
53,0.244,0.006,-0.204,0.454,5.942
54,0.198,0.006,-0.25,0.454,5.974
55,0.198,0.0,-0.256,0.454,6.012
56,0.044000000000000004,0.006,-0.404,0.454,6.051
57,0.044000000000000004,0.006,-0.404,0.454,6.113
58,0.29,0.006,-0.158,0.454,6.175
59,0.193,0.006,-0.255,0.454,6.2
60,0.244,0.0,-0.21,0.454,6.239
61,0.244,0.006,-0.204,0.454,6.271
62,0.198,0.006,-0.25,0.454,6.302
63,0.198,0.006,-0.25,0.454,6.341
64,0.044000000000000004,0.006,-0.404,0.454,6.379
65,0.044000000000000004,0.0,-0.41,0.454,6.441
66,0.193,0.006,-0.255,0.454,6.504
67,0.141,0.006,-0.307,0.454,6.543
68,0.341,0.006,-0.107,0.454,6.59
69,0.244,0.006,-0.204,0.454,6.607
70,0.044000000000000004,0.0,-0.41,0.454,6.638
71,0.044000000000000004,0.006,-0.404,0.454,6.701
72,0.044000000000000004,0.006,-0.404,0.454,6.763
73,0.193,0.006,-0.255,0.454,6.825
74,0.193,0.006,-0.255,0.454,6.864
75,0.341,0.006,-0.107,0.454,6.903
76,0.341,0.0,-0.113,0.454,6.92
77,0.198,0.006,-0.25,0.454,6.937
78,0.198,0.006,-0.25,0.454,6.975
79,0.044000000000000004,0.006,-0.404,0.454,7.014
80,0.044000000000000004,0.006,-0.404,0.454,7.076
81,0.193,0.0,-0.261,0.454,7.138
82,0.193,0.006,-0.255,0.454,7.178
83,0.141,0.006,-0.307,0.454,7.217
84,0.341,0.006,-0.107,0.454,7.264
85,0.244,0.006,-0.204,0.454,7.28
86,0.044000000000000004,0.0,-0.41,0.454,7.312
87,0.044000000000000004,0.006,-0.404,0.454,7.375
88,0.044000000000000004,0.006,-0.404,0.454,7.437
89,0.34700000000000003,0.006,-0.101,0.454,7.499
90,0.198,0.006,-0.25,0.454,7.514
91,0.044000000000000004,0.006,-0.404,0.454,7.553
92,0.044000000000000004,0.0,-0.41,0.454,7.615
93,0.301,0.006,-0.147,0.454,7.677
94,2.5980000000000003,0.006,1.447,1.157,7.7
95,0.345,0.006,-0.806,1.157,7.478
96,0.847,0.006,-0.304,1.157,7.602
97,0.8190000000000001,0.0,-0.338,1.157,7.648
98,2.9589999999999996,0.006,1.669,1.296,7.7
99,3.033,1.458,3.0,1.491,7.444
100,0.6940000000000001,3.6959999999999997,3.0,1.39,6.984
101,0.867,3.6959999999999997,3.0,1.563,6.524
102,0.73,3.6959999999999997,3.0,1.426,6.064
103,1.015,3.69,3.0,1.705,5.604
104,0.955,3.684,3.0,1.639,5.144
105,0.8690000000000001,3.69,3.0,1.559,4.684
106,0.746,3.678,3.0,1.424,4.224
107,3.188,3.684,3.0,3.872,3.764
108,3.322,3.678,3.0,4.0,3.304
109,3.4189999999999996,3.2939999999999996,3.0,3.713,2.844
110,3.5189999999999997,1.6680000000000001,3.0,2.187,2.384
111,3.1639999999999997,0.006,1.874,1.296,1.924
112,3.179,0.006,1.889,1.296,1.637
113,0.413,0.006,-0.877,1.296,1.347
114,0.642,0.006,-0.648,1.296,1.482
115,0.7390000000000001,0.006,-0.551,1.296,1.581
116,0.63,0.006,-0.66,1.296,1.665
117,0.5329999999999999,0.006,-0.757,1.296,1.767
118,0.653,0.006,-0.637,1.296,1.883
119,0.5529999999999999,0.0,-0.743,1.296,1.98
120,0.5529999999999999,0.006,-0.737,1.296,2.094
121,0.5529999999999999,0.006,-0.737,1.296,2.207
122,0.5529999999999999,0.006,-0.737,1.296,2.32
123,0.763,0.006,-0.527,1.296,2.433
124,0.8029999999999999,0.006,-0.487,1.296,2.514
125,0.425,0.006,-0.865,1.296,2.589
126,0.444,0.006,-0.846,1.296,2.722
127,0.5529999999999999,0.006,-0.737,1.296,2.851
128,0.546,0.006,-0.744,1.296,2.964
129,0.858,0.006,-0.432,1.296,3.078
130,0.927,0.006,-0.363,1.296,3.145
131,0.847,0.006,-0.443,1.296,3.2
132,1.2309999999999999,0.0,-0.065,1.296,3.268
133,0.759,0.006,-0.531,1.296,3.278
134,0.682,0.006,-0.608,1.296,3.36
135,1.056,0.006,-0.234,1.296,3.453
136,0.8,0.006,-0.49,1.296,3.489
137,0.7,0.006,-0.59,1.296,3.564
138,0.873,0.006,-0.417,1.296,3.654
139,1.13,0.006,-0.16,1.296,3.718
140,1.208,0.006,-0.082,1.296,3.743
141,1.14,0.006,-0.15,1.296,3.755
142,1.261,0.006,-0.029,1.296,3.778
143,3.3280000000000003,0.006,0.438,2.896,3.783
