,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.055,0.006,-0.392,0.453,3.91
1,0.085,0.006,-0.362,0.453,3.97
2,0.125,0.0,-0.328,0.453,4.026
3,0.125,0.006,-0.322,0.453,4.076
4,0.085,0.006,-0.362,0.453,4.125
5,0.185,0.006,-0.262,0.453,4.181
6,0.155,0.006,-0.292,0.453,4.221
7,0.055,0.0,-0.398,0.453,4.266
8,0.23600000000000002,0.006,-0.211,0.453,4.327
9,0.23600000000000002,0.006,-0.211,0.453,4.359
10,0.055,0.006,-0.392,0.453,4.391
11,0.055,0.006,-0.392,0.453,4.452
12,0.055,0.0,-0.398,0.453,4.512
13,0.055,0.006,-0.392,0.453,4.573
14,0.055,0.006,-0.392,0.453,4.633
15,0.23600000000000002,0.006,-0.211,0.453,4.693
16,0.336,0.006,-0.111,0.453,4.725
17,0.055,0.0,-0.398,0.453,4.742
18,0.055,0.006,-0.392,0.453,4.803
19,0.055,0.006,-0.392,0.453,4.863
20,0.055,0.006,-0.392,0.453,4.923
21,0.23600000000000002,0.006,-0.211,0.453,4.983
22,0.23600000000000002,0.006,-0.211,0.453,5.016
23,0.336,0.0,-0.117,0.453,5.048
24,0.155,0.006,-0.292,0.453,5.066
25,0.055,0.006,-0.392,0.453,5.111
26,0.055,0.006,-0.392,0.453,5.171
27,0.055,0.006,-0.392,0.453,5.231
28,0.23600000000000002,0.0,-0.217,0.453,5.291
29,0.23600000000000002,0.006,-0.211,0.453,5.324
30,0.336,0.006,-0.111,0.453,5.357
31,0.155,0.006,-0.292,0.453,5.374
32,0.055,0.006,-0.392,0.453,5.418
33,0.055,0.0,-0.398,0.453,5.479
34,0.055,0.006,-0.392,0.453,5.54
35,0.23600000000000002,0.006,-0.211,0.453,5.6
36,0.336,0.006,-0.111,0.453,5.632
37,0.336,0.006,-0.111,0.453,5.649
38,0.055,0.006,-0.392,0.453,5.666
39,0.055,0.0,-0.398,0.453,5.726
40,0.055,0.006,-0.392,0.453,5.787
41,0.055,0.006,-0.392,0.453,5.847
42,0.23600000000000002,0.006,-0.211,0.453,5.907
43,0.23600000000000002,0.006,-0.211,0.453,5.94
44,0.155,0.0,-0.298,0.453,5.972
45,0.155,0.006,-0.292,0.453,6.018
46,0.055,0.006,-0.392,0.453,6.062
47,0.055,0.006,-0.392,0.453,6.123
48,0.055,0.006,-0.392,0.453,6.183
49,0.055,0.0,-0.398,0.453,6.243
50,0.23600000000000002,0.006,-0.211,0.453,6.304
51,0.23600000000000002,0.006,-0.211,0.453,6.336
52,0.055,0.006,-0.392,0.453,6.368
53,0.155,0.006,-0.292,0.453,6.429
54,0.155,0.0,-0.298,0.453,6.473
55,0.055,0.006,-0.392,0.453,6.519
56,0.23600000000000002,0.006,-0.211,0.453,6.579
57,0.23600000000000002,0.006,-0.211,0.453,6.611
58,0.055,0.006,-0.392,0.453,6.644
59,0.055,0.006,-0.392,0.453,6.704
60,0.155,0.0,-0.298,0.453,6.764
61,0.155,0.006,-0.292,0.453,6.81
62,0.055,0.006,-0.392,0.453,6.854
63,0.055,0.006,-0.392,0.453,6.914
64,0.055,0.006,-0.392,0.453,6.975
65,0.085,0.0,-0.368,0.453,7.035
66,0.085,0.006,-0.362,0.453,7.091
67,0.336,0.006,-0.111,0.453,7.147
68,0.484,0.006,0.037,0.453,7.164
69,0.203,0.006,-0.244,0.453,7.158
70,0.203,0.0,-0.25,0.453,7.195
71,0.203,0.006,-0.244,0.453,7.234
72,0.303,0.006,-0.144,0.453,7.271
73,0.303,0.006,-0.144,0.453,7.293
74,2.608,0.006,2.161,0.453,7.315
75,0.384,0.0,-0.069,0.453,6.984
76,0.214,0.006,-0.233,0.453,6.994
77,0.214,0.006,-0.233,0.453,7.03
78,0.314,0.006,-0.133,0.453,7.066
79,0.314,0.006,-0.133,0.453,7.086
80,0.214,0.006,-0.233,0.453,7.107
81,0.395,0.0,-0.058,0.453,7.142
82,3.074,0.006,2.627,0.453,7.151
83,0.316,0.006,-0.131,0.453,6.748
84,0.316,0.006,-0.131,0.453,6.768
85,0.21600000000000003,0.006,-0.231,0.453,6.788
86,0.21600000000000003,0.0,-0.237,0.453,6.824
87,0.21600000000000003,0.006,-0.231,0.453,6.86
88,0.281,0.006,-0.166,0.453,6.896
89,0.449,0.006,0.002,0.453,6.921
90,0.449,0.006,0.002,0.453,6.921
91,0.387,0.0,-0.066,0.453,6.92
92,0.387,0.006,-0.06,0.453,6.93
93,0.447,0.006,-0.0,0.453,6.94
94,0.56,0.006,0.113,0.453,6.94
95,0.452,0.006,0.005,0.453,6.922
96,0.503,0.0,0.05,0.453,6.922
97,0.408,0.006,-0.039,0.453,6.914
98,0.228,0.006,-0.219,0.453,6.92
99,2.719,0.006,2.272,0.453,6.953
100,5.09,0.006,3.0,2.096,6.605
101,0.40399999999999997,0.006,-0.043,0.453,6.145
102,0.49700000000000005,0.0,0.044,0.453,6.152
103,0.317,0.006,-0.13,0.453,6.145
104,0.35700000000000004,0.006,-0.09,0.453,6.165
105,0.5579999999999999,0.006,0.111,0.453,6.179
106,0.598,0.006,0.151,0.453,6.162
107,0.446,0.0,-0.007,0.453,6.138
108,0.40299999999999997,0.006,-0.044,0.453,6.139
109,0.603,0.006,0.156,0.453,6.146
110,2.707,0.006,2.26,0.453,6.122
111,2.537,0.006,2.09,0.453,5.776
112,2.5980000000000003,0.0,2.145,0.453,5.455
113,2.638,0.006,2.191,0.453,5.126
114,0.46299999999999997,0.006,0.016,0.453,4.79
115,0.784,0.006,0.337,0.453,4.788
116,0.40299999999999997,0.006,-0.044,0.453,4.736
117,0.40299999999999997,0.0,-0.05,0.453,4.743
118,0.511,0.006,0.064,0.453,4.751
119,0.5710000000000001,0.006,0.124,0.453,4.741
120,0.705,0.006,0.258,0.453,4.722
121,0.705,0.006,0.258,0.453,4.682
122,0.795,0.0,0.342,0.453,4.643
123,0.565,0.006,0.118,0.453,4.59
124,0.35700000000000004,0.006,-0.09,0.453,4.572
125,0.465,0.006,0.018,0.453,4.586
126,0.452,0.006,0.005,0.453,4.583
127,0.6729999999999999,0.006,0.226,0.453,4.582
128,2.897,0.0,2.444,0.453,4.548
129,0.625,0.006,0.178,0.453,4.173
130,0.48100000000000004,0.006,0.034,0.453,4.145
131,0.433,0.006,-0.014,0.453,4.14
132,0.373,0.006,-0.074,0.453,4.142
133,0.601,0.0,0.148,0.453,4.154
134,0.955,0.006,0.508,0.453,4.131
135,0.9059999999999999,0.006,0.459,0.453,4.053
136,0.625,0.006,0.178,0.453,3.983
137,0.527,0.006,0.08,0.453,3.955
138,0.5870000000000001,0.0,0.134,0.453,3.943
139,0.527,0.006,0.08,0.453,3.923
