,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.057,0.006,-0.476,0.539,3.923
1,0.057,0.006,-0.477,0.54,3.996
2,0.057,0.006,-0.477,0.54,4.069
3,0.25,0.0,-0.29,0.54,4.142
4,0.16699999999999998,0.006,-0.367,0.54,4.187
5,0.16699999999999998,0.006,-0.367,0.54,4.243
6,0.057,0.006,-0.477,0.54,4.299
7,0.057,0.006,-0.477,0.54,4.372
8,0.057,0.006,-0.477,0.54,4.445
9,0.057,0.0,-0.483,0.54,4.518
10,0.25,0.006,-0.284,0.54,4.592
11,0.057,0.006,-0.477,0.54,4.636
12,0.16699999999999998,0.006,-0.367,0.54,4.709
13,0.16699999999999998,0.006,-0.367,0.54,4.765
14,0.057,0.0,-0.483,0.54,4.821
15,0.057,0.006,-0.477,0.54,4.895
16,0.057,0.006,-0.477,0.54,4.968
17,0.057,0.006,-0.477,0.54,5.041
18,0.25,0.006,-0.284,0.54,5.114
19,0.25,0.0,-0.29,0.54,5.158
20,0.057,0.006,-0.477,0.54,5.202
21,0.16699999999999998,0.006,-0.367,0.54,5.275
22,0.16699999999999998,0.006,-0.367,0.54,5.331
23,0.057,0.006,-0.477,0.54,5.388
24,0.057,0.0,-0.483,0.54,5.461
25,0.057,0.006,-0.477,0.54,5.535
26,0.25,0.006,-0.284,0.54,5.608
27,0.16699999999999998,0.006,-0.367,0.54,5.651
28,0.16699999999999998,0.006,-0.367,0.54,5.707
29,0.057,0.006,-0.477,0.54,5.764
30,0.057,0.0,-0.483,0.54,5.837
31,0.057,0.006,-0.477,0.54,5.911
32,0.057,0.006,-0.477,0.54,5.984
33,0.16699999999999998,0.006,-0.367,0.54,6.057
34,0.16699999999999998,0.006,-0.367,0.54,6.113
35,0.25,0.0,-0.29,0.54,6.169
36,0.057,0.006,-0.477,0.54,6.214
37,0.057,0.006,-0.477,0.54,6.287
38,0.057,0.006,-0.477,0.54,6.36
39,0.057,0.006,-0.477,0.54,6.433
40,0.057,0.0,-0.483,0.54,6.506
41,0.057,0.006,-0.477,0.54,6.58
42,0.057,0.006,-0.477,0.54,6.653
43,0.16699999999999998,0.006,-0.367,0.54,6.726
44,0.36,0.006,-0.174,0.54,6.782
45,0.25,0.006,-0.284,0.54,6.809
46,0.057,0.0,-0.483,0.54,6.852
47,0.057,0.006,-0.477,0.54,6.926
48,0.057,0.006,-0.477,0.54,6.999
49,0.16699999999999998,0.006,-0.367,0.54,7.072
50,0.16699999999999998,0.006,-0.367,0.54,7.128
51,0.057,0.0,-0.483,0.54,7.185
52,0.282,0.006,-0.252,0.54,7.259
53,0.069,0.006,-0.465,0.54,7.297
54,0.193,0.006,-0.341,0.54,7.368
55,0.193,0.006,-0.341,0.54,7.421
56,0.303,0.0,-0.237,0.54,7.473
57,0.303,0.006,-0.231,0.54,7.509
58,0.18100000000000002,0.006,-0.353,0.54,7.544
59,3.272,0.006,2.739,0.539,7.599
60,3.0789999999999997,0.006,2.545,0.54,7.179
61,0.29100000000000004,0.0,-0.248,0.539,6.788
62,3.1889999999999996,0.006,2.655,0.54,6.826
63,3.0789999999999997,0.006,2.545,0.54,6.419
64,0.18100000000000002,0.006,-0.353,0.54,6.029
65,0.18100000000000002,0.006,-0.353,0.54,6.083
66,0.25,0.006,-0.283,0.539,6.137
67,0.057,0.0,-0.483,0.54,6.181
68,0.057,0.006,-0.477,0.54,6.254
69,0.16699999999999998,0.006,-0.367,0.54,6.328
70,0.16699999999999998,0.006,-0.367,0.54,6.384
71,0.193,0.006,-0.34,0.539,6.44
72,1.9,0.0,1.36,0.54,6.492
73,0.193,0.006,-0.34,0.539,6.284
74,0.193,0.006,-0.34,0.539,6.336
75,0.303,0.006,-0.23,0.539,6.388
76,0.496,0.006,-0.037,0.539,6.423
77,3.0789999999999997,0.0,2.539,0.54,6.429
78,0.057,0.006,-0.477,0.54,6.04
79,0.057,0.006,-0.477,0.54,6.113
80,0.057,0.006,-0.477,0.54,6.186
81,0.16699999999999998,0.006,-0.366,0.539,6.259
82,0.16699999999999998,0.0,-0.372,0.539,6.315
83,0.057,0.006,-0.476,0.539,6.372
84,3.272,0.006,2.739,0.539,6.445
85,0.18100000000000002,0.006,-0.352,0.539,6.025
86,0.18100000000000002,0.006,-0.352,0.539,6.079
87,0.18100000000000002,0.0,-0.358,0.539,6.133
88,0.306,0.006,-0.227,0.539,6.188
89,0.447,0.006,-0.086,0.539,6.223
90,2.3890000000000002,0.006,1.855,0.54,6.237
91,0.18100000000000002,0.006,-0.352,0.539,5.952
92,0.613,0.0,0.073,0.54,6.006
93,0.42,0.006,-0.113,0.539,5.995
94,0.31,0.006,-0.223,0.539,6.012
95,0.141,0.006,-0.392,0.539,6.047
96,0.121,0.006,-0.412,0.539,6.107
97,0.17600000000000002,0.006,-0.357,0.539,6.17
98,0.268,0.0,-0.271,0.539,6.225
99,0.642,0.006,0.108,0.54,6.266
100,0.5720000000000001,0.006,0.039,0.539,6.25
101,0.359,0.006,-0.174,0.539,6.244
102,0.38799999999999996,0.006,-0.145,0.539,6.271
103,0.39299999999999996,0.0,-0.146,0.539,6.293
104,0.505,0.006,-0.029,0.54,6.315
105,0.655,0.006,0.121,0.54,6.32
106,0.9079999999999999,0.006,0.374,0.54,6.301
107,0.818,0.006,0.284,0.54,6.244
108,0.605,0.0,0.065,0.54,6.2
109,0.797,0.006,0.263,0.54,6.19
110,0.777,0.006,0.243,0.54,6.15
111,0.677,0.006,0.143,0.54,6.112
112,3.258,0.006,2.725,0.539,6.09
113,3.263,0.0,2.724,0.539,5.673
114,3.542,0.006,3.0,0.548,5.255
115,3.237,0.006,2.704,0.539,4.795
116,3.323,0.006,2.79,0.539,4.38
117,3.1830000000000003,0.006,2.65,0.539,3.953
118,0.782,0.0,0.242,0.54,3.546
