,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.052000000000000005,0.006,0.425,-0.367,3.785
1,0.052000000000000005,0.006,-0.35,0.408,3.72
2,0.052000000000000005,0.006,-0.35,0.408,3.773
3,0.052000000000000005,0.006,-0.35,0.408,3.827
4,0.052000000000000005,0.006,-0.35,0.408,3.881
5,0.052000000000000005,0.006,-0.35,0.408,3.935
6,0.31,0.006,-0.092,0.408,3.988
7,0.31,0.006,-0.092,0.408,4.003
8,0.052000000000000005,0.006,-0.35,0.408,4.017
9,0.052000000000000005,0.006,-0.35,0.408,4.07
10,0.052000000000000005,0.006,-0.35,0.408,4.124
11,0.052000000000000005,0.0,-0.356,0.408,4.178
12,0.052000000000000005,0.006,-0.35,0.408,4.233
13,0.20600000000000002,0.006,-0.196,0.408,4.286
14,0.20600000000000002,0.006,-0.196,0.408,4.316
15,0.052000000000000005,0.006,-0.35,0.408,4.347
16,0.052000000000000005,0.006,-0.35,0.408,4.4
17,0.052000000000000005,0.006,-0.35,0.408,4.454
18,0.052000000000000005,0.006,-0.35,0.408,4.508
19,0.052000000000000005,0.006,-0.35,0.408,4.561
20,0.20600000000000002,0.006,-0.196,0.408,4.615
21,0.31,0.006,-0.092,0.408,4.645
22,0.156,0.006,-0.246,0.408,4.66
23,0.052000000000000005,0.006,-0.35,0.408,4.697
24,0.052000000000000005,0.006,-0.35,0.408,4.751
25,0.052000000000000005,0.0,-0.356,0.408,4.805
26,0.052000000000000005,0.006,-0.35,0.408,4.859
27,0.052000000000000005,0.006,-0.35,0.408,4.913
28,0.31,0.006,-0.092,0.408,4.967
29,0.20600000000000002,0.006,-0.196,0.408,4.981
30,0.052000000000000005,0.006,-0.35,0.408,5.011
31,0.052000000000000005,0.006,-0.35,0.408,5.065
32,0.052000000000000005,0.006,-0.35,0.408,5.119
33,0.052000000000000005,0.006,-0.35,0.408,5.172
34,0.052000000000000005,0.006,-0.35,0.408,5.226
35,0.052000000000000005,0.006,-0.35,0.408,5.28
36,0.20600000000000002,0.006,-0.196,0.408,5.334
37,0.20600000000000002,0.006,-0.196,0.408,5.364
38,0.156,0.006,-0.246,0.408,5.394
39,0.052000000000000005,0.0,-0.356,0.408,5.432
40,0.052000000000000005,0.006,-0.35,0.408,5.486
41,0.052000000000000005,0.006,-0.35,0.408,5.54
42,0.052000000000000005,0.006,-0.35,0.408,5.594
43,0.052000000000000005,0.006,-0.35,0.408,5.647
44,0.31,0.0,-0.098,0.408,5.701
45,0.20600000000000002,0.006,-0.196,0.408,5.716
46,0.052000000000000005,0.006,-0.35,0.408,5.746
47,0.052000000000000005,0.006,-0.35,0.408,5.8
48,0.052000000000000005,0.006,-0.35,0.408,5.854
49,0.152,0.006,-0.25,0.408,5.908
50,0.20600000000000002,0.0,-0.202,0.408,5.946
51,0.20600000000000002,0.006,-0.196,0.408,5.977
52,0.052000000000000005,0.006,-0.35,0.408,6.007
53,0.052000000000000005,0.006,-0.35,0.408,6.061
54,0.052000000000000005,0.006,-0.35,0.408,6.115
55,0.052000000000000005,0.0,-0.356,0.408,6.168
56,0.156,0.006,-0.246,0.408,6.223
57,0.31,0.006,-0.092,0.408,6.261
58,0.20600000000000002,0.006,-0.196,0.408,6.275
59,0.052000000000000005,0.006,-0.35,0.408,6.305
60,0.052000000000000005,0.0,-0.356,0.408,6.359
61,0.052000000000000005,0.006,-0.35,0.408,6.414
62,0.156,0.006,-0.246,0.408,6.467
63,0.156,0.006,-0.246,0.408,6.505
64,0.20600000000000002,0.006,-0.196,0.408,6.543
65,0.20600000000000002,0.0,-0.202,0.408,6.573
66,0.052000000000000005,0.006,-0.35,0.408,6.604
67,0.052000000000000005,0.006,-0.35,0.408,6.658
68,0.052000000000000005,0.006,-0.35,0.408,6.712
69,0.052000000000000005,0.006,-0.35,0.408,6.765
70,0.156,0.006,-0.246,0.408,6.819
71,0.31,0.0,-0.098,0.408,6.857
72,0.20600000000000002,0.006,-0.196,0.408,6.872
73,0.052000000000000005,0.006,-0.35,0.408,6.902
74,0.052000000000000005,0.006,-0.35,0.408,6.956
75,0.052000000000000005,0.006,-0.35,0.408,7.009
76,0.052000000000000005,0.0,-0.356,0.408,7.063
77,0.20600000000000002,0.006,-0.196,0.408,7.118
78,0.319,0.006,-0.083,0.408,7.148
79,0.061,0.006,-0.341,0.408,7.161
80,0.061,0.006,-0.341,0.408,7.213
81,0.061,0.0,-0.347,0.408,7.265
82,0.096,0.006,-0.306,0.408,7.319
83,0.096,0.006,-0.306,0.408,7.366
84,0.20600000000000002,0.006,-0.196,0.408,7.413
85,0.632,0.006,0.23,0.408,7.443
86,0.316,0.006,-0.086,0.408,7.408
87,0.162,0.0,-0.246,0.408,7.421
88,0.275,0.006,-0.127,0.408,7.459
89,0.275,0.006,-0.127,0.408,7.478
90,0.184,0.006,-0.218,0.408,7.498
91,0.214,0.006,-0.188,0.408,7.531
92,0.368,0.0,-0.04,0.408,7.56
93,0.368,0.006,-0.034,0.408,7.566
94,0.214,0.006,-0.188,0.408,7.572
95,0.309,0.006,-0.093,0.408,7.601
96,0.29600000000000004,0.006,-0.106,0.408,7.615
97,0.192,0.0,-0.216,0.408,7.631
98,0.316,0.006,-0.086,0.408,7.664
99,0.4,0.006,-0.002,0.408,7.678
100,0.259,0.006,-0.143,0.408,7.678
101,2.6239999999999997,0.006,1.621,1.009,7.7
102,2.699,0.006,1.696,1.009,7.451
103,0.33399999999999996,0.0,-0.675,1.009,7.191
104,0.48200000000000004,0.006,-0.521,1.009,7.295
105,0.603,0.006,-0.4,1.009,7.375
106,0.42700000000000005,0.006,-0.576,1.009,7.436
107,0.34,0.006,-0.663,1.009,7.524
108,0.525,0.0,-0.484,1.009,7.626
109,2.965,0.006,1.787,1.184,7.7
110,0.45,0.006,-0.728,1.184,7.426
111,0.415,0.972,0.203,1.184,7.538
112,0.419,3.708,2.943,1.184,7.506
113,0.46399999999999997,3.702,2.982,1.184,7.055
114,0.36,3.6959999999999997,2.872,1.184,6.598
115,0.171,3.6959999999999997,2.683,1.184,6.157
116,0.20600000000000002,3.69,2.712,1.184,5.746
117,2.052,3.69,3.0,2.742,5.33
118,0.35600000000000004,3.684,2.856,1.184,4.87
