,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.053,0.006,-0.415,0.474,3.914
1,0.235,0.006,-0.233,0.474,3.977
2,0.235,0.0,-0.239,0.474,4.013
3,0.205,0.006,-0.263,0.474,4.049
4,0.205,0.006,-0.263,0.474,4.09
5,0.053,0.006,-0.415,0.474,4.13
6,0.053,0.006,-0.415,0.474,4.193
7,0.053,0.006,-0.415,0.474,4.257
8,0.235,0.006,-0.233,0.474,4.321
9,0.235,0.0,-0.239,0.474,4.356
10,0.053,0.006,-0.415,0.474,4.393
11,0.053,0.006,-0.415,0.474,4.456
12,0.205,0.006,-0.263,0.474,4.52
13,0.205,0.006,-0.263,0.474,4.56
14,0.053,0.006,-0.415,0.474,4.6
15,0.053,0.0,-0.421,0.474,4.664
16,0.053,0.006,-0.415,0.474,4.728
17,0.053,0.006,-0.415,0.474,4.792
18,0.053,0.006,-0.415,0.474,4.856
19,0.387,0.006,-0.081,0.474,4.919
20,0.387,0.006,-0.081,0.474,4.931
21,0.053,0.006,-0.415,0.474,4.944
22,0.053,0.0,-0.421,0.474,5.007
23,0.053,0.006,-0.415,0.474,5.072
24,0.053,0.006,-0.415,0.474,5.135
25,0.205,0.006,-0.263,0.474,5.199
26,0.387,0.006,-0.081,0.474,5.239
27,0.235,0.006,-0.233,0.474,5.252
28,0.053,0.0,-0.421,0.474,5.287
29,0.053,0.006,-0.415,0.474,5.352
30,0.053,0.006,-0.415,0.474,5.415
31,0.053,0.006,-0.415,0.474,5.479
32,0.053,0.006,-0.415,0.474,5.542
33,0.053,0.0,-0.421,0.474,5.606
34,0.053,0.006,-0.415,0.474,5.67
35,0.387,0.006,-0.081,0.474,5.734
36,0.387,0.006,-0.081,0.474,5.746
37,0.053,0.006,-0.415,0.474,5.759
38,0.053,0.006,-0.415,0.474,5.822
39,1.263,0.0,0.789,0.474,5.886
40,1.278,0.006,0.81,0.474,5.765
41,1.246,0.006,0.778,0.474,5.64
42,1.3459999999999999,0.006,0.878,0.474,5.521
43,1.82,0.006,1.352,0.474,5.386
44,1.96,0.0,1.486,0.474,5.179
45,0.488,0.006,0.02,0.474,4.951
46,0.473,0.006,0.005,0.474,4.948
47,0.5329999999999999,0.006,0.065,0.474,4.947
48,0.648,0.006,0.18,0.474,4.937
49,0.44799999999999995,0.0,-0.026,0.474,4.909
50,0.68,0.006,0.212,0.474,4.913
51,0.872,0.006,0.404,0.474,4.881
52,0.55,0.006,0.082,0.474,4.819
53,2.414,0.006,1.946,0.474,4.806
54,0.375,0.0,-0.099,0.474,4.508
55,0.375,0.006,-0.093,0.474,4.523
56,0.275,0.006,-0.193,0.474,4.537
57,0.42700000000000005,0.006,-0.041,0.474,4.566
58,0.375,0.006,-0.093,0.474,4.573
59,3.495,0.006,3.0,0.501,4.587
60,3.495,0.0,3.0,0.495,4.127
61,3.395,0.006,2.927,0.474,3.667
62,0.317,0.006,-0.151,0.474,3.218
63,0.317,0.006,-0.151,0.474,3.241
64,0.36200000000000004,0.006,-0.106,0.474,3.264
65,0.36200000000000004,0.0,-0.112,0.474,3.28
66,0.18,0.006,-0.288,0.474,3.297
67,0.18,0.006,-0.288,0.474,3.341
68,0.18,0.006,-0.288,0.474,3.386
69,0.19,0.006,-0.278,0.474,3.43
70,0.35200000000000004,0.0,-0.122,0.474,3.472
71,0.175,0.006,-0.293,0.474,3.491
72,0.27,0.006,-0.198,0.474,3.536
73,2.286,0.006,1.818,0.474,3.566
74,0.078,0.006,-0.39,0.474,3.287
75,0.078,0.0,-0.396,0.474,3.347
76,0.25,0.006,-0.218,0.474,3.408
77,0.25,0.006,-0.218,0.474,3.441
78,0.053,0.006,-0.415,0.474,3.474
79,0.068,0.006,-0.4,0.474,3.538
80,0.068,0.006,-0.4,0.474,3.599
81,0.068,0.0,-0.406,0.474,3.66
82,0.068,0.006,-0.4,0.474,3.723
