,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.055,3.678,3.0,0.733,3.39
1,0.055,3.678,3.0,0.733,2.93
2,0.055,3.684,3.0,0.739,2.47
3,0.174,3.684,3.0,0.858,2.01
4,0.174,1.734,1.3,0.608,1.55
5,0.055,0.006,-0.547,0.608,1.351
6,0.055,0.006,-0.547,0.608,1.435
7,0.055,0.006,-0.547,0.608,1.518
8,0.055,0.006,-0.547,0.608,1.602
9,0.379,0.006,-0.223,0.608,1.686
10,0.379,0.0,-0.229,0.608,1.72
11,0.055,0.006,-0.547,0.608,1.755
12,0.055,0.006,-0.547,0.608,1.839
13,0.055,0.006,-0.547,0.608,1.923
14,0.055,0.006,-0.547,0.608,2.007
15,0.055,0.006,-0.547,0.608,2.091
16,0.174,0.006,-0.428,0.608,2.175
17,0.174,0.006,-0.428,0.608,2.24
18,0.055,0.006,-0.547,0.608,2.306
19,0.055,0.006,-0.547,0.608,2.39
20,0.055,0.006,-0.547,0.608,2.474
21,0.055,0.006,-0.547,0.608,2.558
22,0.055,0.006,-0.547,0.608,2.641
23,0.055,0.006,-0.547,0.608,2.725
24,0.055,0.006,-0.547,0.608,2.809
25,0.26,0.0,-0.348,0.608,2.893
26,0.26,0.006,-0.342,0.608,2.946
27,0.055,0.006,-0.547,0.608,2.999
28,0.055,0.006,-0.547,0.608,3.083
29,0.055,0.006,-0.547,0.608,3.167
30,0.055,0.006,-0.547,0.608,3.25
31,0.055,0.006,-0.547,0.608,3.334
32,0.055,0.006,-0.547,0.608,3.418
33,0.26,0.006,-0.342,0.608,3.502
34,0.26,0.006,-0.342,0.608,3.555
35,0.174,0.006,-0.428,0.608,3.607
36,0.055,0.006,-0.547,0.608,3.673
37,0.055,0.006,-0.547,0.608,3.756
38,0.055,0.006,-0.547,0.608,3.84
39,0.055,0.0,-0.553,0.608,3.924
40,0.379,0.006,-0.223,0.608,4.009
41,0.379,0.006,-0.223,0.608,4.043
