,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.059000000000000004,0.006,0.509,-0.444,3.772
1,0.059000000000000004,0.006,-0.569,0.634,3.694
2,0.059000000000000004,0.006,-0.569,0.634,3.781
3,0.281,0.0,-0.353,0.634,3.869
4,0.281,0.006,-0.347,0.634,3.923
5,0.059000000000000004,0.006,-0.569,0.634,3.976
6,0.059000000000000004,0.006,-0.569,0.634,4.063
7,0.059000000000000004,0.006,-0.569,0.634,4.15
8,0.233,0.006,-0.395,0.634,4.238
9,0.233,0.006,-0.395,0.634,4.298
10,0.059000000000000004,0.006,-0.569,0.634,4.359
11,0.059000000000000004,0.006,-0.569,0.634,4.446
12,0.059000000000000004,0.006,-0.569,0.634,4.533
13,0.281,0.006,-0.347,0.634,4.621
14,0.281,0.006,-0.347,0.634,4.674
15,0.059000000000000004,0.006,-0.569,0.634,4.727
16,0.059000000000000004,0.006,-0.569,0.634,4.814
17,0.059000000000000004,0.0,-0.575,0.634,4.902
18,0.233,0.006,-0.395,0.634,4.99
19,0.233,0.006,-0.395,0.634,5.05
20,0.281,0.006,-0.347,0.634,5.111
21,0.281,0.006,-0.347,0.634,5.164
22,0.059000000000000004,0.006,-0.569,0.634,5.218
23,0.059000000000000004,0.006,-0.569,0.634,5.305
24,0.233,0.006,-0.395,0.634,5.392
25,0.233,0.006,-0.395,0.634,5.453
26,0.059000000000000004,0.006,-0.569,0.634,5.513
27,0.281,0.006,-0.347,0.634,5.6
28,0.281,0.006,-0.347,0.634,5.654
29,0.059000000000000004,0.006,-0.569,0.634,5.707
30,0.059000000000000004,0.006,-0.569,0.634,5.794
31,0.059000000000000004,0.0,-0.575,0.634,5.881
32,0.059000000000000004,0.006,-0.569,0.634,5.97
33,0.233,0.006,-0.395,0.634,6.057
34,0.455,0.006,-0.173,0.634,6.118
35,0.281,0.006,-0.347,0.634,6.144
36,0.059000000000000004,0.006,-0.569,0.634,6.197
37,0.059000000000000004,0.006,-0.569,0.634,6.285
38,0.059000000000000004,0.006,-0.569,0.634,6.372
39,0.059000000000000004,0.006,-0.569,0.634,6.459
40,0.059000000000000004,0.006,-0.569,0.634,6.546
41,0.281,0.006,-0.347,0.634,6.634
42,0.281,0.0,-0.353,0.634,6.687
43,0.059000000000000004,0.006,-0.569,0.634,6.741
44,0.059000000000000004,0.006,-0.569,0.634,6.828
45,0.233,0.006,-0.395,0.634,6.916
46,0.233,0.006,-0.395,0.634,6.976
47,0.059000000000000004,0.0,-0.575,0.634,7.037
48,0.059000000000000004,0.006,-0.569,0.634,7.125
49,0.162,0.006,-0.466,0.634,7.212
50,0.131,0.006,-0.497,0.634,7.284
51,2.2880000000000003,0.006,1.66,0.634,7.36
52,2.51,0.0,1.876,0.634,7.105
53,0.353,0.006,-0.275,0.634,6.818
54,0.35100000000000003,0.006,-0.277,0.634,6.86
55,0.23399999999999999,0.006,-0.394,0.634,6.902
56,0.131,0.006,-0.497,0.634,6.963
57,0.131,0.006,-0.497,0.634,7.039
58,0.305,0.0,-0.329,0.634,7.115
59,0.527,0.006,-0.101,0.634,7.166
60,0.53,0.006,-0.098,0.634,7.181
61,0.191,0.006,-0.437,0.634,7.196
62,0.191,0.006,-0.437,0.634,7.263
63,0.6859999999999999,0.0,0.052,0.634,7.33
64,0.134,0.006,-0.494,0.634,7.322
65,0.134,0.006,-0.494,0.634,7.398
66,0.134,0.006,-0.494,0.634,7.474
67,0.677,0.006,0.049,0.634,7.55
68,0.677,0.0,0.043,0.634,7.542
69,0.281,0.006,-0.347,0.634,7.536
70,0.266,0.006,-0.362,0.634,7.589
71,0.266,0.006,-0.362,0.634,7.644
72,2.126,0.006,1.156,0.976,7.7
73,5.447,0.0,3.0,2.447,7.523
74,3.761,0.006,2.791,0.976,7.063
75,0.63,0.006,-0.34,0.976,6.635
76,0.23399999999999999,0.006,-0.736,0.976,6.687
77,0.23399999999999999,0.006,-0.736,0.976,6.8
78,0.249,0.006,-0.721,0.976,6.913
79,0.249,0.0,-0.727,0.976,7.024
80,0.47100000000000003,0.006,-0.499,0.976,7.135
81,0.588,0.006,-0.382,0.976,7.212
82,0.45299999999999996,0.006,-0.517,0.976,7.27
83,0.45299999999999996,0.006,-0.517,0.976,7.35
84,0.43799999999999994,0.0,-0.538,0.976,7.429
85,0.521,0.006,-0.449,0.976,7.512
86,1.036,0.006,0.066,0.976,7.581
87,0.578,0.006,-0.392,0.976,7.57
88,0.518,0.006,-0.452,0.976,7.631
89,3.56,2.346,3.0,2.906,7.7
90,3.77,3.6959999999999997,3.0,4.466,7.24
91,3.687,3.69,3.0,4.377,6.78
92,3.48,3.684,3.0,4.164,6.32
93,0.321,3.684,2.293,1.712,5.86
94,0.321,3.684,2.293,1.712,5.508
95,3.48,0.366,2.134,1.712,5.157
96,3.741,0.0,2.029,1.712,4.83
97,0.349,0.006,-1.357,1.712,4.518
98,0.595,0.006,-1.111,1.712,4.727
99,3.9930000000000003,0.006,2.287,1.712,4.897
100,4.988,0.006,3.0,1.994,4.546
101,1.757,0.0,0.045,1.712,4.086
102,4.856,0.006,3.0,1.862,4.079
103,3.585,0.006,1.879,1.712,3.619
104,0.85,0.006,-0.856,1.712,3.331
105,0.233,0.96,-0.519,1.712,3.462
106,0.281,3.702,2.271,1.712,3.542
107,0.648,3.69,2.626,1.712,3.194
108,0.445,3.684,2.417,1.712,2.791
109,0.76,3.69,2.738,1.712,2.421
110,0.82,3.69,2.798,1.712,2.001
111,0.963,3.684,2.935,1.712,1.572
112,0.982,3.678,2.948,1.712,1.122
113,1.02,2.67,1.978,1.712,0.67
114,1.2830000000000001,0.768,0.339,1.712,0.366
115,1.344,0.006,-0.362,1.712,0.314
116,1.022,0.006,-0.684,1.712,0.37
117,1.082,0.006,-0.624,1.712,0.475
118,1.1179999999999999,0.0,-0.594,1.712,0.571
119,0.883,0.006,-0.823,1.712,0.662
120,0.853,0.006,-0.853,1.712,0.788
121,1.075,0.006,-0.631,1.712,0.919
122,4.117,0.006,2.411,1.712,1.015
123,3.946,0.006,2.24,1.712,0.646
124,0.8370000000000001,0.006,-0.869,1.712,0.302
125,0.961,0.006,-0.745,1.712,0.435
126,0.8490000000000001,0.0,-0.863,1.712,0.55
127,0.789,0.006,-0.917,1.712,0.682
128,0.9109999999999999,0.006,-0.795,1.712,0.823
129,0.8109999999999999,0.006,-0.895,1.712,0.945
130,1.053,0.006,-0.653,1.712,1.082
131,0.491,0.006,-1.215,1.712,1.182
132,0.46299999999999997,0.006,-1.243,1.712,1.368
133,0.745,0.0,-0.967,1.712,1.559
134,0.059000000000000004,0.006,-1.647,1.712,1.707
135,0.455,0.006,-1.251,1.712,1.96
136,0.455,0.006,-1.251,1.712,2.151
137,0.059000000000000004,0.006,-1.647,1.712,2.343
138,0.059000000000000004,0.006,-1.647,1.712,2.596
139,0.059000000000000004,0.0,-1.653,1.712,2.848
140,0.059000000000000004,0.006,-1.647,1.712,3.102
141,0.233,0.006,-1.473,1.712,3.354
142,0.455,0.006,-1.251,1.712,3.58
143,0.281,0.006,0.509,-0.222,3.772
