,load_kW,ev_kW,power_kW,flow_kW,energy_kWh
0,0.05,0.006,-0.054,0.11,3.858
1,0.05,0.006,-0.376,0.432,3.866
2,0.05,0.006,-0.376,0.432,3.924
3,0.05,0.006,-0.376,0.432,3.982
4,0.05,0.006,-0.376,0.432,4.039
5,0.05,0.006,-0.376,0.432,4.097
6,0.05,0.006,-0.376,0.432,4.154
7,0.05,0.006,-0.376,0.432,4.212
8,0.24,0.006,-0.186,0.432,4.27
9,0.24,0.006,-0.186,0.432,4.298
10,0.05,0.006,-0.376,0.432,4.327
11,0.05,0.006,-0.376,0.432,4.384
12,0.05,0.006,-0.376,0.432,4.442
13,0.05,0.006,-0.376,0.432,4.499
14,0.05,0.006,-0.376,0.432,4.557
15,0.05,0.006,-0.376,0.432,4.614
16,0.05,0.006,-0.376,0.432,4.672
17,0.05,0.006,-0.376,0.432,4.73
18,0.05,0.006,-0.376,0.432,4.787
19,0.05,0.006,-0.376,0.432,4.845
20,0.05,0.006,-0.376,0.432,4.902
21,0.24,0.006,-0.186,0.432,4.96
22,0.24,0.0,-0.192,0.432,4.989
23,0.05,0.006,-0.376,0.432,5.018
24,0.05,0.006,-0.376,0.432,5.075
25,0.05,0.006,-0.376,0.432,5.133
26,0.05,0.006,-0.376,0.432,5.191
27,0.24,0.006,-0.186,0.432,5.248
28,0.24,0.006,-0.186,0.432,5.277
29,0.24,0.006,-0.186,0.432,5.305
30,0.05,0.006,-0.376,0.432,5.334
31,0.05,0.006,-0.376,0.432,5.391
32,0.05,0.006,-0.376,0.432,5.449
33,0.05,0.006,-0.376,0.432,5.506
34,0.05,0.006,-0.376,0.432,5.564
35,0.05,0.006,-0.376,0.432,5.622
36,0.05,0.0,-0.382,0.432,5.679
37,0.05,0.006,-0.376,0.432,5.738
38,0.05,0.006,-0.376,0.432,5.795
39,0.05,0.006,-0.376,0.432,5.853
40,0.05,0.006,-0.376,0.432,5.91
41,0.05,0.006,-0.376,0.432,5.968
42,0.05,0.006,-0.376,0.432,6.026
43,0.24,0.006,-0.186,0.432,6.083
44,0.24,0.006,-0.186,0.432,6.112
45,0.24,0.006,-0.186,0.432,6.14
46,0.05,0.006,-0.376,0.432,6.169
47,0.05,0.006,-0.376,0.432,6.226
48,0.05,0.006,-0.376,0.432,6.284
49,0.05,0.006,-0.376,0.432,6.341
50,0.05,0.0,-0.382,0.432,6.399
51,0.05,0.006,-0.376,0.432,6.458
52,0.24,0.006,-0.186,0.432,6.515
53,0.24,0.006,-0.186,0.432,6.544
54,0.05,0.006,-0.376,0.432,6.572
55,0.05,0.006,-0.376,0.432,6.63
56,0.05,0.006,-0.376,0.432,6.687
57,0.05,0.006,-0.376,0.432,6.745
58,0.05,0.006,-0.376,0.432,6.802
59,0.05,0.006,-0.376,0.432,6.86
60,0.24,0.006,-0.186,0.432,6.918
61,0.24,0.006,-0.186,0.432,6.946
62,0.05,0.006,-0.376,0.432,6.975
63,0.05,0.006,-0.376,0.432,7.032
64,0.05,0.006,-0.376,0.432,7.09
65,0.05,0.0,-0.382,0.432,7.147
66,0.24,0.006,-0.186,0.432,7.206
67,0.588,0.006,0.162,0.432,7.234
68,0.05,0.006,-0.376,0.432,7.209
69,0.05,0.006,-0.376,0.432,7.267
70,0.084,0.006,-0.342,0.432,7.325
71,0.084,0.006,-0.342,0.432,7.377
72,0.14400000000000002,0.006,-0.282,0.432,7.429
73,0.33399999999999996,0.006,-0.092,0.432,7.473
74,0.33399999999999996,0.006,-0.092,0.432,7.487
75,0.14400000000000002,0.006,-0.282,0.432,7.501
76,0.084,0.006,-0.342,0.432,7.544
77,0.09,0.006,-0.336,0.432,7.596
78,0.084,0.006,-0.342,0.432,7.648
79,1.815,0.006,1.18,0.641,7.7
80,1.815,0.0,1.174,0.641,7.519
81,0.09699999999999999,0.006,-0.538,0.641,7.339
82,0.09699999999999999,0.006,-0.538,0.641,7.421
83,0.09699999999999999,0.006,-0.538,0.641,7.504
84,0.287,0.006,-0.348,0.641,7.586
85,0.24,0.006,-0.395,0.641,7.639
86,2.235,0.006,1.487,0.754,7.7
87,0.17800000000000002,0.0,-0.576,0.754,7.472
88,0.17800000000000002,0.006,-0.57,0.754,7.56
89,0.278,2.436,1.96,0.754,7.648
90,0.15,3.702,3.0,0.852,7.347
91,0.084,3.6959999999999997,3.0,0.78,6.887
92,0.28300000000000003,0.474,0.003,0.754,6.427
93,0.24,0.006,-0.508,0.754,6.426
94,0.05,0.726,0.022,0.754,6.504
95,0.05,3.6959999999999997,2.992,0.754,6.501
96,0.05,3.6959999999999997,2.992,0.754,6.042
97,0.05,3.69,2.986,0.754,5.583
98,0.05,3.69,2.986,0.754,5.125
99,0.05,3.69,2.986,0.754,4.667
100,0.24,3.684,3.0,0.924,4.209
101,0.24,3.69,3.0,0.93,3.749
102,0.05,3.69,2.986,0.754,3.289
103,0.05,3.69,2.986,0.754,2.831
104,0.05,3.684,2.98,0.754,2.373
105,0.05,3.666,2.962,0.754,1.916
106,0.05,2.538,1.834,0.754,1.462
107,0.05,1.0139999999999998,0.31,0.754,1.181
108,0.24,0.006,-0.508,0.754,1.133
109,0.24,0.006,-0.508,0.754,1.211
110,0.05,0.006,-0.698,0.754,1.289
111,0.05,0.006,-0.698,0.754,1.396
112,0.05,0.006,-0.698,0.754,1.503
113,0.05,0.0,-0.704,0.754,1.61
114,0.05,0.006,-0.698,0.754,1.718
115,0.05,0.006,-0.698,0.754,1.825
116,0.24,0.006,-0.508,0.754,1.932
117,0.24,0.006,-0.508,0.754,2.009
118,0.05,0.006,-0.698,0.754,2.087
119,0.05,0.006,-0.698,0.754,2.194
120,0.05,0.006,-0.698,0.754,2.301
121,0.05,0.006,-0.698,0.754,2.408
122,0.05,0.006,-0.698,0.754,2.515
123,0.05,0.006,-0.698,0.754,2.622
124,0.05,0.006,-0.698,0.754,2.729
125,0.29600000000000004,0.006,-0.452,0.754,2.836
126,0.47600000000000003,0.0,-0.278,0.754,2.905
127,0.39399999999999996,0.006,-0.354,0.754,2.948
128,0.33399999999999996,0.006,-0.414,0.754,3.002
129,0.354,0.006,-0.394,0.754,3.065
130,0.32,0.006,-0.428,0.754,3.126
131,0.213,0.006,-0.535,0.754,3.191
132,0.494,0.006,-0.254,0.754,3.273
133,0.506,0.006,-0.242,0.754,3.312
134,0.504,0.006,-0.244,0.754,3.349
135,0.544,0.006,-0.204,0.754,3.387
136,0.644,0.006,-0.104,0.754,3.418
137,0.544,0.006,-0.204,0.754,3.434
138,0.517,0.006,-0.231,0.754,3.465
139,0.511,0.006,-0.237,0.754,3.5
140,0.05,0.006,-0.698,0.754,3.536
141,0.05,0.0,-0.704,0.754,3.643
142,0.05,0.006,-0.698,0.754,3.751
143,0.05,0.006,-0.054,0.11,3.858
