;0
0;1.0501424895559754
1;1.0500363507550223
2;1.0500395091727224
3;1.0500389320004975
4;1.0500381567788868
5;1.0500378370276586
6;1.0500358800355867
7;1.0500382601984721
8;1.0500394706606702
9;1.0500374766450749
10;1.0500365974166674
11;1.0500386216084099
12;1.050039461159009
13;1.0500379287098307
14;1.0500371841988971
15;1.0500386310804537
16;1.0500380812562327
17;1.050038450487453
18;1.0500381527199734
19;1.0500385758045385
20;1.0500379229312864
21;1.0500365444728237
22;1.0500365433598497
23;1.0500389994060826
24;1.0500390205958388
25;1.0500376200558235
26;1.0500368344474111
27;1.0500378634407508
28;1.0500366227710036
29;1.050038006943755
30;1.0500390097411054
31;1.0500390143993197
32;1.0500394982285948
33;1.0500385214582677
34;1.0500376937577691
35;1.050037305146949
36;1.050037925466671
37;1.0500379959716934
38;1.0500381189487282
39;1.0500379815682483
40;1.0500374847783622
41;1.0500096975975735
42;1.050034310228871
43;1.0500054135198102
44;1.0500318568774405
45;1.0500357254395039
46;1.0500372235555284
47;1.050021080018157
48;1.050003532704275
49;1.0500317231544112
50;1.0500309038018911
51;1.0500028396554228
52;1.0500319086982277
53;1.050033985363455
54;1.0500366556911198
55;1.050024381444757
56;1.0500240592686014
57;1.0500280432324924
58;1.0500283295681831
59;1.0500272863836357
60;1.0500277994408995
61;1.0500415517805164
62;1.0499929677755535
63;1.0500448683100687
64;1.050044306104905
65;1.0500449881211638
66;1.0500452914844447
67;1.0500451652752005
68;1.0500456962756923
69;1.0500471812892778
70;1.0500469531047445
71;1.0500460054583287
72;1.0500470393789905
73;1.0500472375694923
74;1.0500472837859902
75;1.0500474582708297
76;1.0500469045595933
77;1.0500455865235807
78;1.050045348177789
79;1.0500473960974805
80;1.050031398470623
81;1.0500449211403968
82;1.0500442136788084
83;1.0500444674279568
84;1.0500444313690918
85;1.0500411105055234
86;1.0500083778973748
87;1.0500299789219323
88;1.0500295898308472
89;1.050028001497119
90;1.0500245521463576
91;1.0500237692872187
92;1.0500108990563184
93;1.0500214666222516
94;1.0500197980858617
95;1.0500090355762293
96;1.0499985919244552
97;1.049975345571739
98;1.0499627106391627
99;1.0499675600537752
100;1.049958106254183
101;1.0499480097309486
102;1.0499477412640665
103;1.0499461514747093
104;1.0499535698768656
105;1.0499517862671655
106;1.0499465719275245
107;1.0499387959421362
108;1.049927091286602
109;1.0498923196260896
110;1.0499160126494924
111;1.049891716637264
112;1.0498924714061333
113;1.0499140597538232
114;1.0499097954851109
115;1.049913961247422
116;1.0499128788664658
117;1.0498921075824137
118;1.0499037185483875
119;1.0498989359377862
120;1.0499016555018368
121;1.0499074917780702
122;1.049901353901294
123;1.0499123107201005
124;1.049915790899011
125;1.0499178810574565
126;1.0499210935782264
127;1.0499185895479657
128;1.0499200284457992
129;1.0499208128839086
130;1.0499185356156826
131;1.049914473107263
132;1.049910394458878
133;1.049901736521262
134;1.049916648262143
135;1.0499182618468752
136;1.0499175216572685
137;1.0499183015552356
138;1.0499189163278915
139;1.049920724921162
140;1.0499196605895933
141;1.049920956029632
142;1.0499262660332922
143;1.0500809956532795
