;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54
0;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.00029600000000000004;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326;0.000326
1;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000273;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298;0.000298
2;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000291;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319;0.000319
3;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000287;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314;0.000314
4;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00033200000000000005;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037;0.00037
5;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.000348;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005;0.00039000000000000005
6;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000343;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384;0.000384
7;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000382;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433;0.000433
8;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.00038799999999999994;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441;0.000441
9;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000386;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439;0.000439
