;32;45;68;71;72;81;176;206;223;246;247;262;274;287;312;318;325;335;340;347;385;386;404;456;500;520;537;554;560;561;609;612;617;627;637;674;680;686;699;700;753;776;778;783;811;815;833;858;859;884;894;896;897;898;904
0;0.00022799999997883072;0.00021999999995267765;0.00020999999998578273;0.0002159999998658663;0.00022899999985442492;0.00022399999992861526;-0.0034689999926888733;0.00022099999978348602;0.0004439999995729867;-0.000457999999452594;-0.0002259999997271376;-9.199999989991925e-05;-5.599999993020719e-05;-4.899999996916196e-05;-5.299999994048391e-05;-8.699999989033736e-05;-4.799999995683635e-05;-4.8999999933416365e-05;-5.299999994307751e-05;-5.09999999155592e-05;-4.4999999969151415e-05;-5.399999993154162e-05;-5.499999991604993e-05;-5.399999992536313e-05;-4.999999991926798e-05;-3.399999995046777e-05;-5.09999999301988e-05;-2.7999999953640883e-05;-5.399999992213758e-05;-5.2999999942095195e-05;-5.299999991186605e-05;-5.5999999910445394e-05;-5.699999990059209e-05;-4.4999999917972594e-05;-4.299999993345447e-05;-5.4999999883972616e-05;-4.499999992841851e-05;-5.1999999920553965e-05;-4.799999991585355e-05;-4.2999999930612154e-05;-5.199999989902744e-05;-5.399999990960268e-05;-4.9999999915653776e-05;-2.8999999949676865e-05;-5.299999992699857e-05;-6.19999999125989e-05;-4.499999990967667e-05;-4.5999999922095005e-05;-5.3999999912064046e-05;-5.1999999918680795e-05;-5.299999991317157e-05;-5.199999991068006e-05;-4.6999999914065144e-05;-4.799999991284429e-05;-5.499999989903422e-05
1;-0.00019599999982250932;-0.00020399999960640628;-0.00020799999981556112;-0.00038699999826162957;-0.00018899999916054022;-0.0002119999996034574;-0.003892999960310046;-0.00020299999862581974;-0.00063399999550659;-0.00045799999672896933;-0.00022599999840099838;-9.199999936522547e-05;-5.599999962009452e-05;-4.899999966480609e-05;-5.299999963055646e-05;-0.0002469999982627685;-4.799999964095901e-05;-4.899999958502307e-05;-0.0002349999980685819;-5.0999999591760395e-05;-4.499999967730546e-05;-5.3999999544129014e-05;-8.499999924601432e-05;-5.3999999550150185e-05;-0.00019099999815596955;-3.399999968469347e-05;-5.099999955478389e-05;-0.0002899999974212729;-5.399999948677854e-05;-5.299999947049568e-05;-5.299999947841503e-05;-5.5999999478553154e-05;-5.699999943561136e-05;-4.499999957892924e-05;-0.0001609999984035519;-5.4999999456676905e-05;-4.499999957152364e-05;-5.1999999504043056e-05;-4.799999950592996e-05;-4.299999956793904e-05;-5.199999947243854e-05;-0.00036499999634405643;-4.999999948480283e-05;-2.8999999738400637e-05;-5.2999999462698515e-05;-0.0002589999973488036;-4.4999999541596885e-05;-4.599999952055549e-05;-0.00025599999740040204;-5.1999999469921974e-05;-5.29999994751056e-05;-5.199999945512905e-05;-4.6999999521054196e-05;-4.799999951091976e-05;-5.49999994219774e-05
2;-0.00019599999979386226;-0.0001979999996097155;-0.00021399999980569208;-0.0003869999981510395;-0.0001949999990650234;-0.00021199999955521807;-0.003886999958248538;-0.00020299999853579735;-0.0006339999952046013;-0.0004579999965367643;-0.00022599999830022637;-0.00017399999874462567;-5.599999959503175e-05;-4.899999964195066e-05;-5.299999958910951e-05;-0.00036299999725001474;-4.7999999656340676e-05;-4.899999954793036e-05;-0.0002349999979597393;-5.099999956424229e-05;-4.4999999598340306e-05;-5.399999951829636e-05;-0.00012499999884484927;-5.399999951835905e-05;-0.00019099999804468324;-3.399999966095814e-05;-5.099999951684192e-05;-0.0003429999967320221;-5.3999999448257495e-05;-5.299999944551386e-05;-5.2999999450911564e-05;-5.599999944445606e-05;-5.6999999416845595e-05;-4.499999956055536e-05;-0.00016099999830837428;-5.499999938532474e-05;-4.4999999531250296e-05;-5.199999947914473e-05;-4.799999950119593e-05;-4.2999999559847435e-05;-5.199999944794396e-05;-0.0003649999961544789;-4.999999947062877e-05;-2.8999999716311207e-05;-5.299999943104153e-05;-0.00019899999789776095;-4.499999952236734e-05;-4.5999999523417014e-05;-0.00025599999727425984;-5.19999994316111e-05;-5.2999999432692075e-05;-5.199999943004192e-05;-4.699999948468224e-05;-4.7999999494291706e-05;-5.499999939801289e-05
3;-0.00014299999984491822;-0.0001569999996497575;-0.00016699999981281178;-0.00034399999814693907;-0.00034799999811870367;-0.00016499999963360534;-0.003845999954043296;-0.0003259999971974475;-0.0006339999945370268;-0.0004579999960482446;-0.00022599999806187837;-0.0005549999951601026;-5.5999999530221696e-05;-4.899999960471461e-05;-0.00022299999812352636;-0.00046299999598008217;-4.799999956354376e-05;-4.899999951185692e-05;-0.00020499999802119803;-5.099999948867861e-05;-4.499999954302508e-05;-5.3999999463766356e-05;-0.0001249999986953931;-0.00026599999728741183;-4.999999943196794e-05;-3.3999999634654456e-05;-5.099999948038764e-05;-2.7999999717998235e-05;-5.3999999353994823e-05;-5.299999939378825e-05;-5.299999936724657e-05;-5.599999940517084e-05;-0.00024999999703513153;-0.0002279999974393269;-4.299999949811472e-05;-5.499999932818603e-05;-4.499999947976548e-05;-5.1999999447557594e-05;-4.7999999473598196e-05;-4.299999952560646e-05;-5.199999942250557e-05;-5.3999999418731797e-05;-4.999999941722591e-05;-2.8999999681068436e-05;-5.2999999400441424e-05;-0.00015899999818000328;-4.4999999470806635e-05;-4.59999994683798e-05;-0.0002559999970676718;-5.199999938444142e-05;-5.299999941405425e-05;-5.199999937946874e-05;-4.6999999452837374e-05;-4.799999944704756e-05;-0.0001739999979052374
4;-0.0001719999997978599;-0.00017999999955166788;-0.00018999999977571737;-0.0001839999989221845;-0.00037099999782885687;-0.00018799999953208438;-0.003862999950115227;-0.00034899999672471867;-0.0006339999940883498;-0.00045799999569981617;-0.00022599999789980224;-0.0005699999945724319;-5.599999946966401e-05;-4.8999999557475665e-05;-0.00022299999793906007;-0.000753999992566895;-4.799999955787002e-05;-4.899999946359909e-05;-0.00020499999783982187;-0.00017099999814266153;-4.499999955369041e-05;-5.399999941548254e-05;-8.499999902991891e-05;-5.3999999409274586e-05;-4.99999993869172e-05;-3.3999999606046555e-05;-5.0999999444975616e-05;-2.799999969445688e-05;-5.399999932741873e-05;-5.299999936529318e-05;-5.299999934594254e-05;-5.599999934129728e-05;-0.00016699999791490713;-0.00022799999722479555;-4.299999946722099e-05;-5.499999930100981e-05;-4.499999944106348e-05;-5.19999993736913e-05;-4.799999942129512e-05;-4.299999946547387e-05;-5.1999999332106854e-05;-5.3999999329391796e-05;-4.999999933556508e-05;-0.00013299999844777386;-5.29999993415257e-05;-0.0003519999955111145;-4.4999999424262195e-05;-4.599999942931617e-05;-5.3999999322591985e-05;-5.199999931790349e-05;-5.299999930849769e-05;-5.199999930355209e-05;-4.699999937739628e-05;-0.00021899999715523503;-0.0001739999976710983
5;-0.000319999999539415;-0.0003259999990031789;-0.0001819999997420498;-0.0002939999979716558;-0.0001629999988905497;-0.00017999999945862951;-0.0038549999426521634;-0.00017099999814284482;-0.0006339999930414716;-0.00045799999496430035;-0.00022599999752468295;-0.0006589999926733458;-5.599999938248718e-05;-4.8999999475792524e-05;-5.299999942568881e-05;-0.0007289999914540796;-0.0001329999984723388;-4.89999993211313e-05;-5.299999931732537e-05;-0.00017099999769572274;-4.499999946221724e-05;-5.399999927666978e-05;-0.00018499999744262576;-0.00016899999770933442;-4.99999992537309e-05;-3.399999949775726e-05;-0.0001549999978286254;-0.00024199999658907777;-5.399999914856846e-05;-5.2999999210566e-05;-5.299999921425248e-05;-0.00023299999647097242;-0.00016699999744535134;-4.499999935567826e-05;-4.299999934846067e-05;-0.00014399999777339235;-4.499999931243063e-05;-5.199999920101462e-05;-4.7999999264586515e-05;-4.2999999327259005e-05;-5.199999914336952e-05;-5.399999914559838e-05;-4.999999915915201e-05;-0.00013299999801875284;-0.00021699999637096298;-0.0003429999944521367;-4.4999999238201575e-05;-4.599999925364127e-05;-0.00015299999753871975;-5.19999991221333e-05;-5.299999913687387e-05;-0.0002289999959794721;-4.699999920129645e-05;-0.00021899999639569243;-5.4999999047637315e-05
6;-0.0003019999995217482;-0.0003079999989985325;-0.0001639999997498928;-0.00027599999790870605;-0.0001449999988898933;-0.000155999999490647;-0.00383499993750466;-0.00031099999626410665;-0.0006339999922798304;-0.00045799999441772726;-0.00022599999726166697;-0.0003809999953864319;-5.59999993199442e-05;-4.899999939443549e-05;-5.299999936160268e-05;-5.199999935818317e-05;-4.799999943490352e-05;-4.89999992006636e-05;-5.299999919956517e-05;-5.099999918807583e-05;-4.499999931574988e-05;-5.399999914258826e-05;-0.00015499999742891812;-0.00016899999723301554;-0.00034299999371179934;-3.3999999369646605e-05;-0.00037099999358436973;-0.00024199999581068626;-5.39999990328952e-05;-5.2999999044224395e-05;-5.299999903727554e-05;-0.00023299999556158273;-5.699999898467223e-05;-4.499999921001604e-05;-4.2999999220394726e-05;-0.00014399999735058066;-4.499999917658112e-05;-5.199999899337474e-05;-4.79999990195221e-05;-0.00038899999182948167;-5.199999884082584e-05;-5.399999891849962e-05;-4.999999884518465e-05;-2.899999947199765e-05;-0.00021699999515452172;-0.00048599998982342107;-0.00023299999461211487;-4.59999990418149e-05;-0.0001529999968463599;-0.00030999999252917786;-5.2999998860155516e-05;-0.0003889999904929757;-4.699999886611874e-05;-0.00021899999525297785;-5.499999869383822e-05
7;-0.00046999999947049126;-0.0003559999991829045;-0.00037199999960832084;-0.00036599999815823797;-0.0003529999982200589;-0.0003699999991677021;-0.0025069999764833636;-0.0006989999945481927;-0.0006339999950927232;-0.0004579999964387364;-0.00022599999825282432;-5.1999999600436985e-05;-5.5999999564175825e-05;-4.8999999629330845e-05;-5.299999959648665e-05;-5.199999960365506e-05;-4.7999999615600465e-05;-4.899999949921755e-05;-5.2999999481733764e-05;-5.0999999484648986e-05;-4.4999999605879726e-05;-0.00015999999837732295;-5.49999994476756e-05;-5.3999999470202716e-05;-0.00034299999595853887;-0.0002079999975885649;-0.0002669999971477596;-2.7999999699385147e-05;-5.3999999367981086e-05;-5.2999999379050305e-05;-5.299999936378174e-05;-0.00023599999719441545;-5.699999933731573e-05;-4.499999951187943e-05;-0.000160999998081533;-5.499999933923096e-05;-4.499999945952133e-05;-5.1999999379929074e-05;-4.7999999412475086e-05;-0.0002569999966941084;-0.00016099999776917023;-5.3999999325958555e-05;-4.9999999291175124e-05;-0.00022799999732641486;-0.0002169999969794438;-0.00034199999561905964;-0.00023299999670213986;-4.599999941150842e-05;-5.3999999315467814e-05;-0.00030999999545243943;-5.299999929493927e-05;-5.199999925291029e-05;-4.699999931951109e-05;-4.799999939034348e-05;-5.499999921896046e-05
8;-0.0006689999991179883;-0.0005609999985186347;-0.0005709999992525622;-0.0007379999957294369;-0.0005519999968288397;-0.0005699999984843977;-0.0010879999907433076;-0.0007459999937340331;-0.0006339999947768345;-0.0004579999962102537;-0.00022599999814799506;-0.00014199999884291812;-5.599999952515688e-05;-0.0001709999985480516;-5.299999955283769e-05;-0.00016899999854373535;-0.00024899999785109913;-0.0002699999967988064;-0.00023499999748559364;-5.099999941620734e-05;-4.499999956448521e-05;-0.00035699999588322093;-0.00023599999716737108;-5.3999999409024494e-05;-4.999999933138667e-05;-0.00020799999738712927;-5.09999994154758e-05;-2.7999999680713237e-05;-0.0002199999969990489;-0.00025899999652105826;-5.29999992702225e-05;-0.0002359999969437052;-5.699999922636051e-05;-4.499999943584177e-05;-0.00016099999779241507;-5.499999924715401e-05;-4.499999939070447e-05;-0.0003739999950183879;-4.799999937065277e-05;-4.299999941239349e-05;-0.00030499999558082045;-5.399999927846728e-05;-0.00023999999648732993;-0.00022799999709633047;-5.299999922499431e-05;-0.0002889999960881496;-4.4999999340934624e-05;-4.599999937888748e-05;-5.399999927123878e-05;-5.199999924679792e-05;-5.2999999266229955e-05;-5.1999999220415206e-05;-4.6999999327590854e-05;-4.799999933219356e-05;-5.499999922401916e-05
