;0
0;1.0500578885057334
1;1.050037953497678
2;1.0500382360899412
3;1.0500393281339002
4;1.0500380757841354
5;1.0500366053956163
6;1.050031925540396
7;1.0500346428276872
8;1.050037204101228
9;1.0500327483601464
10;1.0500334193203062
11;1.0500390784958802
12;1.0500379817295
13;1.0500364728779188
14;1.050038187509806
15;1.0500385655164717
16;1.0500372511257814
17;1.0500364962358497
18;1.0500374387029603
19;1.0500384899882345
20;1.0500352232006447
21;1.0500343728652712
22;1.0500350821455096
23;1.0500383632853332
24;1.0500389991591967
25;1.0500373398644234
26;1.0500357553956905
27;1.0500355627999736
28;1.0500341744982569
29;1.050035326527392
30;1.0500375863531874
31;1.0500359454439843
32;1.0500381784672665
33;1.0500379481941964
34;1.0500370339017022
35;1.0500364019396506
36;1.050025605582151
37;1.0500353839266017
38;1.0500337367646662
39;1.0500313596917699
40;1.0500349490619927
41;1.0500092397407113
42;1.0500314726116446
43;1.0499866854046276
44;1.050016087872798
45;1.0500286472776081
46;1.0500289192525554
47;1.0500154060212643
48;1.050000729770152
49;1.0500276917141858
50;1.0500239948425363
51;1.0499941481609048
52;1.0500217936292426
53;1.050013246449566
54;1.0500102775067313
55;1.0499966943040115
56;1.0499977375230145
57;1.0500242587982542
58;1.0500240935462628
59;1.0500198595004926
60;1.0500191599244064
61;1.0500338854873013
62;1.0499880576077396
63;1.05004103596703
64;1.0500181741367773
65;1.0500319079340459
66;1.05004458536945
67;1.0500396808187433
68;1.0500226207557697
69;1.0500253254686405
70;1.0500347410510031
71;1.0500196664124148
72;1.0500194523712185
73;1.0500317122830476
74;1.0500461195651758
75;1.0500454205737497
76;1.0500449683380029
77;1.0500439363075973
78;1.0500429236809805
79;1.0500365299096948
80;1.0500180582192744
81;1.0500306518795164
82;1.0500326332714112
83;1.0500466447859094
84;1.0500439679138025
85;1.0500281840936505
86;1.0499767179294899
87;1.0500317598476772
88;1.050031132446821
89;1.0500283004262592
90;1.0500179727964216
91;1.0500198273440993
92;1.0500048212397757
93;1.0500279513044093
94;1.0500292324590168
95;1.0500145591799392
96;1.0500088670343042
97;1.050020517133406
98;1.0500066016579237
99;1.0500179375394243
100;1.0499964504497445
101;1.0499981665535474
102;1.049990872711432
103;1.049989234612699
104;1.050003972218309
105;1.0500019901879039
106;1.0500049612037796
107;1.0499953170486653
108;1.0499731221590012
109;1.0499460623094035
110;1.0499637640516701
111;1.0499591885322384
112;1.0499719493881834
113;1.049989516370723
114;1.04998274855072
115;1.0499861552533536
116;1.0499803098276448
117;1.0499734952152653
118;1.0499717652504055
119;1.0499698094961956
120;1.049990955881949
121;1.0499754730992135
122;1.049980368717278
123;1.0499957498257282
124;1.0499853844124805
125;1.0499819715238674
126;1.0500001100129686
127;1.0499950590130172
128;1.0499963604357196
129;1.049998095720548
130;1.0499902473272198
131;1.0499877465705956
132;1.0499724567057966
133;1.0499640082685104
134;1.049997986021634
135;1.0499871853800928
136;1.0499711466865669
137;1.04997423445378
138;1.0500019591936696
139;1.0500033571097727
140;1.0500062444288905
141;1.0500103908534009
142;1.0500150632169343
143;1.0499950455710447
