;0
0;1.0501022165527638
1;1.0500303118898513
2;1.050030328465721
3;1.0500297430682464
4;1.0500288192941554
5;1.0500285799916707
6;1.050026688325885
7;1.0500290052200973
8;1.0500303122859491
9;1.0500283645471724
10;1.0500274069421478
11;1.050029483242385
12;1.0500301657950086
13;1.0500287592579938
14;1.050028002823416
15;1.0500293123514404
16;1.0500288310172443
17;1.0500292175974373
18;1.0500288773877116
19;1.050029315738825
20;1.050028721441356
21;1.0500281635031543
22;1.0500289000986147
23;1.0500297898231807
24;1.0500298049787964
25;1.050028411782779
26;1.0500275746679457
27;1.0500285106827771
28;1.0500275107182033
29;1.05002872349871
30;1.0500297207900355
31;1.050029778304824
32;1.0500302962714099
33;1.050029337902354
34;1.0500285318268199
35;1.050028031787696
36;1.0500287149612255
37;1.050028708471624
38;1.0500289079998224
39;1.0500287897264193
40;1.0500283013484006
41;1.0500278908115415
42;1.0500277224054786
43;1.0500279924180829
44;1.0500248119589404
45;1.0500264785180888
46;1.050027933743403
47;1.0500117656482602
48;1.0500005364696774
49;1.0500238908764077
50;1.0500225511853094
51;1.050022579406909
52;1.0500212006901974
53;1.0500230014220509
54;1.0500251775671814
55;1.0500151200474988
56;1.0500142826522862
57;1.0500133104502616
58;1.0500132870195047
59;1.0500122325171992
60;1.0500128271963232
61;1.0500265872935652
62;1.0499771487298395
63;1.0500268976946867
64;1.0500266632698811
65;1.0500266223441148
66;1.0500268211915946
67;1.050026788590027
68;1.0500277963120852
69;1.050028551835519
70;1.050028499673616
71;1.0500275981846734
72;1.0500286094251519
73;1.0500287451771972
74;1.050028774373646
75;1.0500289915674275
76;1.0500286062467772
77;1.0500271800015792
78;1.0500271365466107
79;1.0500292657467658
80;1.0500290879272054
81;1.0500280983267938
82;1.0500280919198304
83;1.0500283747772339
84;1.0500282977822437
85;1.0500246795635066
86;1.0500251765104036
87;1.0500136371609852
88;1.0500133221447876
89;1.0500139998784883
90;1.050014983616409
91;1.0500150840016174
92;1.0500023748866518
93;1.050013104273202
94;1.050013655496132
95;1.0500123358606617
96;1.050014611688675
97;1.050014658727441
98;1.0500022294091758
99;1.049939225119847
100;1.0499342483395382
101;1.0499234516630032
102;1.0499233631699194
103;1.0499227532219952
104;1.0499356074801496
105;1.0499450402999793
106;1.049945982623029
107;1.049944499895592
108;1.049935532019581
109;1.0499228805459413
110;1.049946924839177
111;1.0499328902382823
112;1.0499315991473945
113;1.0499449540238754
114;1.0499428962372166
115;1.0499444082199358
116;1.0499434978377855
117;1.0499228495530453
118;1.0499340850606045
119;1.049933113424898
120;1.0499454624660396
121;1.0499414515668932
122;1.0499321756695048
123;1.0499430880800553
124;1.049945120088605
125;1.0499470505860353
126;1.0499502597920143
127;1.0499500245126758
128;1.0499506816550108
129;1.0499498678126244
130;1.0499475772868332
131;1.0499480891527044
132;1.0499434716217302
133;1.0499327871786213
134;1.049945872305172
135;1.049948692448384
136;1.0499480719585064
137;1.049948782054521
138;1.0499486590086997
139;1.049950546940095
140;1.0499498777822869
141;1.0499511664120524
142;1.0499560325308
143;1.0500400766583442
